candle_date_time_utc,opening_price,high_price,low_price,trade_price,candle_acc_trade_volume
2020-12-08,20661000,20706000,20177000,20390000,698.1990574
2020-12-09,19565000,19700000,19502000,19676000,315.6892172
2020-12-10,20103000,20150000,19902000,19910000,180.9597181
2020-12-11,19670000,19674000,19510000,19537000,205.3301451
2020-12-12,20129000,20224000,20084000,20172000,173.5330059
2020-12-13,20959000,20978000,20880000,20940000,149.2778542
2020-12-14,20964000,20994000,20846000,20897000,301.8207881
2020-12-15,20878000,20981000,20841000,20973000,136.7104438
2020-12-16,21174000,21210000,21111000,21194000,273.4351656
2020-12-17,24863000,25768000,24206000,24508000,3605.315653
2020-12-18,25082000,25180000,25000000,25138000,247.1468712
2020-12-19,25120000,25180000,25067000,25100000,155.6821454
2020-12-20,26039000,26075000,25816000,25896000,303.8391311
2020-12-21,26222000,26313000,25931000,26033000,561.2397987
2020-12-22,25240000,25401000,25195000,25400000,245.7482845
2020-12-23,26487000,26697000,26438000,26688000,347.7743491
2020-12-24,26435000,26461000,26255000,26325000,208.4403238
2020-12-25,26347000,26572000,26338000,26520000,270.8178299
2020-12-26,27498000,27501000,27407000,27480000,143.5019654
2020-12-27,30519000,30969000,30400000,30904000,649.2585813
2020-12-28,29892000,29917000,29730000,29757000,279.3482338
2020-12-29,29892000,29989000,29748000,29880000,239.0143903
2020-12-30,30689000,31049000,30333000,31002000,715.5663488
2020-12-31,31992000,32122000,31751000,32046000,291.0881473
2021-01-01,32173000,32400000,32148000,32288000,240.258522
2021-01-02,32993000,32998000,32696000,32747000,453.2909733
2021-01-03,38735000,38912000,38269000,38488000,990.1377839
2021-01-04,36634000,36748000,34163000,35173000,3288.56825
2021-01-05,35596000,36505000,35585000,36022000,668.7642809
2021-01-06,38864000,38878000,38003000,38163000,914.4133232
2021-01-07,41718000,42000000,41455000,41893000,408.3214484
2021-01-08,44274000,44972000,44001000,44927000,608.2260507
2021-01-09,46852000,47575000,46710000,46840000,932.1592491
2021-01-10,46499000,46747000,46400000,46431000,283.3044002
2021-01-11,39873000,40200000,39150000,40135000,945.2232512
2021-01-12,40118000,40308000,39639000,40001000,681.1344261
2021-01-13,38416000,38990000,38150000,38286000,524.0677133
2021-01-14,42224000,42300000,41694000,41704000,607.2650119
2021-01-15,41699000,42105000,41539000,42105000,352.9503747
2021-01-16,41180000,41456000,40900000,41088000,494.3668288
2021-01-17,38779000,39222000,38238000,38381000,803.0325882
2021-01-18,39860000,40250000,39829000,40133000,557.670732
2021-01-19,40323000,40450000,40250000,40346000,267.9646179
2021-01-20,39185000,39300000,38479000,38709000,647.3413943
2021-01-21,37412000,37600000,36465000,36867000,2173.286736
2021-01-22,35059000,35360000,34765000,34900000,621.2896493
2021-01-23,36428000,36590000,36000000,36083000,423.6919262
2021-01-24,35883000,35970000,35760000,35899000,209.5232082
2021-01-25,36807000,36971000,36260000,36336000,382.8034251
2021-01-26,35574000,35760000,35100000,35519000,354.7152782
2021-01-27,34904000,35299000,34525000,34829000,975.8913513
2021-01-28,34601000,35045000,34341000,35029000,410.4940456
2021-01-29,38652000,41072000,38110000,39800000,8131.318613
2021-01-30,37500000,37998000,37487000,37798000,402.4013858
2021-01-31,36762000,36800000,36356000,36360000,472.6839069
2021-02-01,37864000,38161000,37425000,37556000,1084.831846
2021-02-02,37342000,38203000,37341000,37954000,1444.965055
2021-02-03,38565000,38577000,38210000,38410000,329.7615276
2021-02-04,39779000,39961000,38059000,39878000,2753.68874
2021-02-05,39988000,40043000,39780000,39780000,367.6390264
2021-02-06,42218000,42650000,42130000,42645000,420.882716
2021-02-07,42357000,42630000,42258000,42495000,261.9734458
2021-02-08,42251000,42380000,42089000,42166000,299.2162587
2021-02-09,49794000,49846000,48800000,49236000,850.5183382
2021-02-10,48889000,49190000,48798000,49121000,491.6406718
2021-02-11,48552000,48920000,48411000,48865000,336.3938631
2021-02-12,51096000,51351000,51096000,51281000,220.393475
2021-02-13,51148000,51236000,50870000,51034000,190.6925223
2021-02-14,52038000,52873000,51999000,52690000,483.4272915
2021-02-15,51918000,52199000,51720000,51847000,312.7536159
2021-02-16,53843000,53892000,53598000,53890000,224.8024483
2021-02-17,56726000,57492000,56725000,57300000,679.4040645
2021-02-18,57005000,57415000,56405000,57255000,751.2951717
2021-02-19,58500000,59680000,58410000,59151000,1312.169067
2021-02-20,63514000,63530000,63018000,63175000,446.7521358
2021-02-21,64430000,64547000,64071000,64541000,335.4899651
2021-02-22,63782000,63965000,61323000,61701000,1177.221659
2021-02-23,52350000,54545000,51030000,54018000,3892.398987
2021-02-24,56555000,57493000,56274000,56830000,690.6939243
2021-02-25,56615000,56748000,55449000,55795000,863.940797
2021-02-26,52961000,53950000,52700000,53753000,535.0934089
2021-02-27,53863000,54390000,53597000,54257000,455.6449994
2021-02-28,52001000,52801000,51931000,52515000,364.4752775
2021-03-01,53500000,54300000,53494000,53854000,694.6181433
2021-03-02,55750000,56115000,55728000,56060000,339.5010973
2021-03-03,57602000,58202000,57500000,58183000,764.1242273
2021-03-04,57664000,57700000,56380000,56736000,880.589935
2021-03-05,54802000,55079000,54663000,54965000,214.3149099
2021-03-06,56164000,56166000,55835000,55869000,237.3612941
2021-03-07,57722000,58480000,57722000,58251000,608.0328945
2021-03-08,57599000,57735000,57238000,57454000,241.403784
2021-03-09,61750000,61984000,61587000,61852000,281.8309184
2021-03-10,63000000,63700000,62530000,63563000,514.3027088
2021-03-11,63408000,63576000,63002000,63059000,385.0758379
2021-03-12,65552000,65740000,65380000,65471000,335.0135609
2021-03-13,66088000,66202000,65820000,66138000,220.7616571
2021-03-14,70213000,70745000,70178000,70542000,170.6028099
2021-03-15,66521000,66849000,63500000,64493000,2151.73079
2021-03-16,65054000,65349000,64500000,64678000,471.4486773
2021-03-17,64671000,64700000,62500000,63276000,1492.621744
2021-03-18,67491000,67940000,67401000,67900000,445.9929228
2021-03-19,68008000,68500000,68008000,68308000,503.729762
2021-03-20,69000000,69162000,68865000,69062000,239.8486698
2021-03-21,67241000,67293000,66000000,66199000,673.4375846
2021-03-22,67399000,67520000,67250000,67420000,229.7746332
2021-03-23,64594000,65000000,64418000,64905000,344.9614467
2021-03-24,67270000,67817000,67270000,67425000,654.9442437
2021-03-25,64425000,64710000,64196000,64600000,372.0972334
2021-03-26,64830000,65020000,64550000,64557000,480.4974413
2021-03-27,65595000,65595000,65400000,65564000,130.9601616
2021-03-28,67055000,67281000,67053000,67100000,192.7962239
2021-03-29,68111000,69032000,67872000,68805000,1045.129998
2021-03-30,69480000,70796000,69370000,70530000,901.0408065
2021-03-31,70602000,70932000,70000000,70110000,389.9723702
2021-04-01,72071000,72499000,72020000,72283000,328.830829
2021-04-02,74045000,74045000,73700000,73788000,287.6686645
2021-04-03,74243000,74800000,74000000,74761000,359.5907665
2021-04-04,72901000,73243000,72873000,73178000,172.383162
2021-04-05,74919000,75300000,74829000,75238000,384.7289225
2021-04-06,78227000,78600000,78126000,78374000,426.8169032
2021-04-07,73849000,74162000,71450000,72071000,1051.239646
2021-04-08,72499000,72499000,71500000,72310000,376.6252943
2021-04-09,73675000,74582000,73670000,74513000,386.2871694
2021-04-10,78407000,78850000,78265000,78560000,257.7032185
2021-04-11,78072000,78076000,77215000,77419000,318.4694376
2021-04-12,78411000,78819000,78228000,78405000,382.4749163
2021-04-13,80895000,81764000,80368000,81387000,787.4084324
2021-04-14,81000000,81450000,79500000,80745000,1169.199544
2021-04-15,79380000,79499000,79002000,79181000,328.7210763
2021-04-16,78985000,79100000,78061000,78553000,734.4322676
2021-04-17,78863000,79080000,78588000,78941000,349.7443699
2021-04-18,74620000,74830000,74264000,74781000,585.1866871
2021-04-19,73042000,73664000,72668000,73149000,385.8007257
2021-04-20,69204000,69600000,68500000,68801000,461.3941282
2021-04-21,69227000,69799000,69110000,69779000,255.7977762
2021-04-22,63983000,65310000,63665000,65310000,992.4928097
2021-04-23,56893000,57098000,56200000,56410000,552.8094912
2021-04-24,59715000,59859000,59252000,59271000,273.2336583
2021-04-25,61504000,61699000,60653000,60700000,465.3402344
2021-04-26,62726000,63376000,61826000,63235000,604.4453576
2021-04-27,63874000,64178000,63854000,64076000,261.267937
2021-04-28,62951000,63560000,62847000,63450000,388.6216683
2021-04-29,63842000,64109000,63578000,64105000,634.5652481
2021-04-30,64016000,64135000,63936000,64036000,386.130528
2021-05-01,68356000,69050000,68174000,68698000,504.1169578
2021-05-02,67629000,67820000,67273000,67650000,284.4230547
2021-05-03,70667000,70700000,70252000,70373000,386.205638
2021-05-04,69475000,70200000,69420000,69587000,429.3795687
2021-05-05,68357000,68448000,68000000,68078000,235.6436345
2021-05-06,69556000,69633000,69210000,69633000,320.4787373
2021-05-07,67316000,67750000,67316000,67392000,339.1844528
2021-05-08,70360000,71210000,70246000,70459000,583.7674572
2021-05-09,71818000,71950000,70801000,70977000,612.8209814
2021-05-10,71451000,71881000,71424000,71530000,676.1785882
2021-05-11,69413000,69801000,69084000,69375000,411.7902041
2021-05-12,69846000,69888000,69589000,69603000,272.2529372
2021-05-13,62791000,63175000,61250000,62040000,1442.778666
2021-05-14,62300000,62552000,61988000,62078000,634.1825699
2021-05-15,60370000,60995000,60058000,60348000,765.3905345
2021-05-16,60080000,60476000,59955000,60195000,528.3750587
2021-05-17,55795000,55988000,55120000,55847000,745.0579278
2021-05-18,55068000,55209000,54714000,55020000,590.8110849
2021-05-19,51876000,52155000,51020000,51398000,754.7851857
2021-05-20,50334000,50539000,49000000,50241000,928.7261664
2021-05-21,49738000,50970000,49676000,50643000,890.8814823
2021-05-22,46291000,46670000,45717000,46258000,614.2169836
2021-05-23,44297000,45000000,43650000,43807000,1413.801052
2021-05-24,44102000,44120000,43351000,43680000,584.544792
2021-05-25,46323000,46638000,46180000,46531000,617.8891119
2021-05-26,48255000,48604000,48255000,48359000,424.4798941
2021-05-27,46747000,47478000,46653000,47226000,463.3258003
2021-05-28,43994000,44175000,43316000,43986000,1221.209316
2021-05-29,43487000,43656000,42511000,42958000,1119.339781
2021-05-30,42776000,43142000,42715000,42943000,238.2899605
2021-05-31,42939000,43236000,42750000,42755000,405.0004567
2021-06-01,43130000,43200000,42845000,43034000,355.8854578
2021-06-02,43474000,43718000,43364000,43605000,343.1435238
2021-06-03,44968000,45400000,44961000,45380000,515.4350453
2021-06-04,43565000,43565000,43190000,43474000,291.5185414
2021-06-05,43518000,43562000,42451000,42597000,562.4488605
2021-06-06,42117000,42250000,42035000,42069000,157.9837027
2021-06-07,41684000,41899000,41628000,41800000,160.5522025
2021-06-08,38155000,38286000,38002000,38213000,371.339569
2021-06-09,39090000,39590000,39030000,39045000,511.1890906
2021-06-10,42162000,43403000,41810000,43325000,1203.923392
2021-06-11,42945000,43416000,42617000,42775000,824.0200937
2021-06-12,41100000,41382000,40937000,41203000,388.1624913
2021-06-13,41500000,41850000,41390000,41810000,316.8860479
2021-06-14,45104000,45437000,45062000,45165000,627.3984049
2021-06-15,45850000,46108000,45483000,46070000,881.7536797
2021-06-16,46123000,46260000,46012000,46145000,171.8489943
2021-06-17,45675000,46039000,45675000,46035000,484.2375985
2021-06-18,44261000,44449000,43950000,44014000,1442.351077
2021-06-19,42073000,42198000,41865000,41984000,205.0241417
2021-06-20,41907000,41965000,41600000,41653000,380.5971252
2021-06-21,38944000,39485000,38380000,39276000,1702.469951
2021-06-22,37024000,37183000,36440000,36802000,989.856438
2021-06-23,38717000,39100000,38499000,38923000,734.8714347
2021-06-24,38714000,38950000,38560000,38769000,363.9018353
2021-06-25,39756000,39920000,39139000,39160000,486.5555146
2021-06-26,35782000,36674000,35663000,36432000,958.7471214
2021-06-27,38185000,38411000,37550000,37826000,734.0597828
2021-06-28,40171000,40290000,39643000,39722000,688.7766523
2021-06-29,40583000,40850000,40405000,40777000,535.622698
2021-06-30,40163000,40298000,40010000,40199000,534.6174247
2021-07-01,39172000,39300000,38850000,38884000,438.7911195
2021-07-02,39072000,39076000,38571000,38671000,270.892692
2021-07-03,40245000,40500000,40232000,40310000,376.9972267
2021-07-04,41280000,41307000,41067000,41196000,233.53927
2021-07-05,40009000,40175000,40003000,40065000,193.3935112
2021-07-06,40562000,40634000,39742000,39928000,631.18475
2021-07-07,40407000,40480000,40361000,40398000,183.3215702
2021-07-08,38737000,38844000,38498000,38645000,409.7399547
2021-07-09,38809000,39177000,38760000,39000000,298.2039744
2021-07-10,39901000,39980000,39851000,39867000,112.8917784
2021-07-11,39726000,39865000,39668000,39744000,144.1103715
2021-07-12,40165000,40239000,39949000,39950000,392.6053626
2021-07-13,39066000,39130000,38960000,39106000,107.6229096
2021-07-14,37704000,38504000,37600000,38390000,631.331164
2021-07-15,38115000,38350000,38095000,38253000,204.0815098
2021-07-16,37167000,37212000,37001000,37085000,393.6841842
2021-07-17,37405000,37550000,37322000,37357000,134.8669714
2021-07-18,37407000,37500000,37333000,37458000,185.7283969
2021-07-19,37323000,37400000,37209000,37240000,170.3282068
2021-07-20,35260000,35391000,34876000,34907000,533.7729917
2021-07-21,36441000,37000000,36421000,36965000,299.9238679
2021-07-22,37958000,37959000,37428000,37706000,294.245052
2021-07-23,37899000,38079000,37850000,37970000,189.1738496
2021-07-24,39372000,39538000,39251000,39530000,125.2094687
2021-07-25,40246000,40353000,40039000,40181000,235.547346
2021-07-26,44360000,44600000,44216000,44380000,344.6144855
2021-07-27,43082000,43392000,42954000,43296000,307.6644706
2021-07-28,45864000,46258000,45800000,46258000,225.1965193
2021-07-29,46201000,46996000,46189000,46655000,509.3700435
2021-07-30,44806000,44820000,44450000,44815000,1013.538325
2021-07-31,48249000,48445000,48001000,48011000,157.6307806
2021-08-01,48281000,48580000,48254000,48539000,122.9505197
2021-08-02,45941000,46058000,45712000,45995000,360.5794818
2021-08-03,45115000,45188000,44900000,45172000,222.1221692
2021-08-04,44195000,44348000,44073000,44249000,208.219176
2021-08-05,44827000,44990000,44310000,44459000,954.5793251
2021-08-06,47267000,47320000,46872000,46965000,233.6445371
2021-08-07,49882000,50178000,49860000,50094000,517.1056021
2021-08-08,50823000,51300000,50823000,51239000,222.2410058
2021-08-09,50639000,51905000,50570000,51728000,883.5663146
2021-08-10,53055000,53067000,52784000,52960000,344.3487817
2021-08-11,53120000,53250000,53000000,53031000,448.2131526
2021-08-12,52386000,52670000,52014000,52411000,618.4354838
2021-08-13,53478000,53705000,53433000,53459000,459.6938226
2021-08-14,55186000,55686000,54606000,54801000,657.1950694
2021-08-15,53638000,53945000,53548000,53847000,342.1500667
2021-08-16,54562000,54706000,54500000,54643000,212.3279143
2021-08-17,53926000,54540000,53904000,54540000,396.9176314
2021-08-18,53600000,53835000,53380000,53626000,1129.409553
2021-08-19,52830000,52976000,52731000,52887000,420.2554747
2021-08-20,55148000,55650000,55141000,55572000,569.7747592
2021-08-21,57153000,57201000,57027000,57110000,288.6622848
2021-08-22,57401000,57650000,57400000,57549000,238.1702562
2021-08-23,58440000,58443000,58293000,58328000,372.9424432
2021-08-24,57605000,57800000,57500000,57614000,443.8955532
2021-08-25,55188000,55700000,55100000,55395000,972.3239275
2021-08-26,55200000,55328000,55081000,55238000,422.1554699
2021-08-27,55577000,55665000,55265000,55500000,264.27358
2021-08-28,57416000,57504000,57367000,57369000,231.5571364
2021-08-29,57009000,57164000,56861000,57152000,404.6564697
2021-08-30,56557000,56619000,56395000,56420000,340.5298956
2021-08-31,55981000,56090000,55641000,55689000,433.6608756
2021-09-01,55310000,55620000,55264000,55507000,510.2233667
2021-09-02,57938000,58000000,57649000,57840000,338.458203
2021-09-03,58137000,58350000,57930000,58250000,874.9878397
2021-09-04,58086000,58324000,58011000,58291000,217.2791909
2021-09-05,57919000,58003000,57700000,57815000,317.133841
2021-09-06,59571000,59715000,59487000,59700000,251.4015263
2021-09-07,59876000,60229000,59343000,59542000,1267.502179
2021-09-08,55091000,55799000,54725000,55547000,566.2116381
2021-09-09,55250000,55400000,55101000,55220000,348.0540942
2021-09-10,55498000,55821000,55178000,55699000,411.8298427
2021-09-11,54660000,55070000,54638000,55070000,132.1784288
2021-09-12,55385000,55490000,55001000,55001000,248.3021642
2021-09-13,54299000,54484000,54221000,54396000,177.049415
2021-09-14,55306000,55599000,55129000,55197000,218.7757593
2021-09-15,56393000,56587000,56316000,56493000,163.0096803
2021-09-16,57092000,57334000,56910000,56932000,385.1189175
2021-09-17,57461000,57560000,57395000,57509000,201.5350844
2021-09-18,58763000,58877000,58639000,58685000,125.6118436
2021-09-19,58432000,58432000,58284000,58288000,74.58686556
2021-09-20,55828000,55903000,55580000,55600000,276.8776822
2021-09-21,53298000,53469000,53000000,53003000,231.184745
2021-09-22,52336000,52396000,52140000,52321000,211.0818105
2021-09-23,53530000,53795000,53313000,53562000,449.5594289
2021-09-24,53757000,53823000,51862000,51868000,1862.822767
2021-09-25,52055000,52143000,51787000,51834000,276.335956
2021-09-26,51724000,53607000,51600000,52993000,873.6307552
2021-09-27,53175000,53377000,52629000,52969000,275.383187
2021-09-28,51042000,51399000,50921000,51141000,273.7577248
2021-09-29,51483000,51485000,51303000,51475000,141.4086588
2021-09-30,52487000,52769000,52412000,52595000,256.9679108
2021-10-01,54920000,54988000,54705000,54832000,230.2494071
2021-10-02,58270000,58420000,58241000,58273000,132.8879414
2021-10-03,58332000,58404000,58100000,58371000,183.1475249
2021-10-04,58004000,58093000,57942000,57984000,133.1616398
2021-10-05,60635000,60998000,60385000,60995000,509.792213
2021-10-06,61412000,61779000,61230000,61675000,359.6017645
2021-10-07,66200000,66200000,65265000,65866000,675.6258907
2021-10-08,67933000,68050000,67227000,67327000,538.7901065
2021-10-09,67190000,67313000,66864000,67300000,151.647631
2021-10-10,67930000,67999000,67111000,67362000,412.3251269
2021-10-11,69201000,69500000,69180000,69382000,207.9642978
2021-10-12,70738000,70817000,70115000,70346000,591.3199998
2021-10-13,67279000,67600000,66865000,67533000,618.7143696
2021-10-14,70027000,70233000,69782000,69934000,235.9056604
2021-10-15,72131000,73110000,71980000,73100000,754.725784
2021-10-16,75500000,75750000,75280000,75302000,408.562085
2021-10-17,74524000,75200000,74491000,75029000,233.9107896
2021-10-18,76205000,76500000,75120000,75471000,558.1705215
2021-10-19,76696000,76746000,76125000,76366000,214.6425589
2021-10-20,78467000,78688000,78402000,78604000,317.1472065
2021-10-21,80071000,80811000,79970000,80301000,611.2481105
2021-10-22,77502000,77602000,76970000,77199000,447.3192525
2021-10-23,74791000,74840000,73977000,74367000,377.6245977
2021-10-24,74270000,74950000,74222000,74578000,267.6878013
2021-10-25,76090000,76352000,76086000,76174000,222.5714831
2021-10-26,75626000,75680000,75305000,75537000,181.1287618
2021-10-27,72848000,73123000,71453000,72699000,1537.401631
2021-10-28,73152000,74000000,73069000,73767000,529.9726447
2021-10-29,73347000,73811000,73194000,73383000,240.9749277
2021-10-30,73799000,73940000,73755000,73779000,109.6449512
2021-10-31,72388000,72490000,72188000,72319000,259.3918652
2021-11-01,73347000,73502000,73232000,73343000,166.2602591
2021-11-02,72799000,74649000,72749000,74449000,679.7928911
2021-11-03,73980000,74223000,73838000,74200000,252.7264366
2021-11-04,73642000,73900000,73480000,73873000,315.3514032
2021-11-05,74734000,74802000,74360000,74450000,222.6681769
2021-11-06,74365000,74395000,74222000,74264000,115.2501766
2021-11-07,75309000,75396000,75060000,75342000,152.3152411
2021-11-08,80077000,80220000,79823000,79990000,325.9079356
2021-11-09,81830000,81840000,81321000,81803000,257.7750992
2021-11-10,80188000,80387000,80060000,80244000,234.4970835
2021-11-11,79367000,79725000,79170000,79524000,402.7179661
2021-11-12,78525000,78600000,77585000,77700000,605.8689525
2021-11-13,77522000,77562000,77175000,77268000,161.3194672
2021-11-14,78287000,78298000,78047000,78114000,194.3851084
2021-11-15,79012000,79755000,78979000,79421000,339.7705094
2021-11-16,74487000,74932000,74220000,74399000,344.5573113
2021-11-17,73194000,73195000,72270000,72273000,475.395945
2021-11-18,73016000,73242000,72690000,73091000,380.2327239
2021-11-19,70963000,71502000,70904000,70948000,374.1142295
2021-11-20,72461000,72564000,72289000,72444000,169.8525555
2021-11-21,72855000,73076000,72800000,72972000,175.2228741
2021-11-22,71659000,72074000,71420000,71420000,247.894628
2021-11-23,70151000,71351000,69686000,70850000,578.5257941
2021-11-24,70851000,71020000,70700000,70808000,311.0491544
2021-11-25,71995000,72122000,71724000,72072000,207.6518729
2021-11-26,70828000,70998000,70069000,70344000,983.815108
2021-11-27,70023000,70092000,69400000,69562000,210.3453208
2021-11-28,69578000,69699000,69431000,69503000,107.6134815
2021-11-29,71896000,72228000,71298000,71524000,288.9970445
2021-11-30,71110000,71241000,70603000,70896000,230.7897532
2021-12-01,70717000,70812000,70544000,70733000,378.3217452
2021-12-02,70727000,70831000,70185000,70280000,269.6547737
2021-12-03,70455000,70456000,70166000,70386000,399.8794871
2021-12-04,60930000,60998000,60000000,60200000,772.6885646
2021-12-05,62350000,62375000,61200000,61611000,735.1253995
2021-12-06,59971000,60118000,59092000,59228000,583.3379528
2021-12-07,63307000,63799000,63201000,63520000,406.9479608
2021-12-08,62779000,62855000,62500000,62533000,196.146399
2021-12-09,61212000,61256000,60533000,60988000,476.2226748
2021-12-10,59849000,60240000,59584000,60122000,308.6607215
2021-12-11,60491000,60769000,60320000,60685000,123.3742155
2021-12-12,61279000,61368000,61005000,61104000,134.9337634
2021-12-13,60822000,60898000,60492000,60649000,146.2075896
2021-12-14,59138000,59168000,58020000,58024000,329.3645562
2021-12-15,60028000,60130000,59800000,60037000,188.4914218
2021-12-16,60776000,61034000,60746000,61008000,349.8656882
2021-12-17,58804000,59125000,58608000,59050000,326.7022644
2021-12-18,57773000,58356000,57769000,58316000,211.66206
2021-12-19,58973000,59029000,58586000,58696000,244.1775193
2021-12-20,57535000,57573000,57157000,57157000,454.4927269
2021-12-21,59727000,59842000,59560000,59737000,171.8208092
2021-12-22,60290000,60418000,60000000,60021000,218.3602341
2021-12-23,59245000,59480000,59224000,59442000,161.5951279
2021-12-24,62149000,62476000,62147000,62368000,160.8355395
2021-12-25,61741000,61899000,61651000,61756000,193.1202833
2021-12-26,60742000,60943000,60712000,60840000,120.2430121
2021-12-27,60973000,61305000,60945000,61273000,249.4287129
2021-12-28,60232000,60320000,59859000,59860000,192.814179
2021-12-29,58033000,58498000,57750000,58461000,271.1857567
2021-12-30,57075000,57426000,57051000,57105000,242.1068986
2021-12-31,58567000,58812000,58401000,58459000,316.9080066
2022-01-01,57536000,57649000,57445000,57613000,86.94488493
2022-01-02,57422000,57750000,57365000,57556000,213.4823196
2022-01-03,57335000,57414000,57050000,57176000,290.2744441
2022-01-04,56641000,56774000,56400000,56453000,174.2824247
2022-01-05,56700000,56988000,56637000,56880000,237.5369686
2022-01-06,53194000,53200000,52601000,52650000,293.9040761
2022-01-07,52067000,52598000,52024000,52499000,262.1041557
2022-01-08,51799000,52096000,51777000,52093000,113.5799348
2022-01-09,51736000,51889000,51481000,51559000,181.3050604
2022-01-10,51398000,51500000,51308000,51368000,169.2883471
2022-01-11,51110000,51249000,51017000,51158000,154.1446923
2022-01-12,52070000,52324000,52043000,52244000,229.7368723
2022-01-13,53519000,53550000,53213000,53333000,222.5207473
2022-01-14,51858000,51977000,51685000,51843000,292.8248016
2022-01-15,52244000,52294000,52159000,52285000,99.02392011
2022-01-16,52273000,52343000,52201000,52258000,50.75824891
2022-01-17,52069000,52134000,51982000,52045000,137.2496587
2022-01-18,50618000,50980000,50411000,50834000,273.5198034
2022-01-19,50166000,50500000,50166000,50420000,167.4620581
2022-01-20,50671000,50866000,50517000,50801000,140.6468042
2022-01-21,48046000,48061000,47700000,47739000,198.449121
2022-01-22,44060000,44170000,43066000,43346000,1030.191423
2022-01-23,43982000,44300000,43931000,44018000,759.623682
2022-01-24,43002000,43150000,42302000,42407000,563.2977615
2022-01-25,44023000,44433000,43979000,44362000,201.0740641
2022-01-26,45829000,46200000,45799000,45909000,472.4356189
2022-01-27,44946000,45200000,44788000,45001000,315.9107006
2022-01-28,45541000,45741000,45318000,45445000,253.1050457
2022-01-29,46711000,46731000,46401000,46597000,204.87224
2022-01-30,47146000,47181000,46998000,47026000,129.4102528
2022-01-31,46080000,46294000,46050000,46200000,62.62119328
2022-02-01,47401000,47909000,47206000,47208000,512.0684308
2022-02-02,47573000,47676000,47473000,47629000,106.2935957
2022-02-03,45736000,45776000,45385000,45385000,115.3103515
2022-02-04,46504000,46762000,46491000,46647000,154.6880879
2022-02-05,50748000,50780000,50525000,50760000,166.7981233
2022-02-06,50994000,51040000,50930000,51036000,95.63338739
2022-02-07,52112000,52177000,51500000,51798000,316.5710623
2022-02-08,53256000,53684000,52325000,53267000,1152.047254
2022-02-09,52910000,53021000,52715000,52773000,193.9535258
2022-02-10,53600000,53800000,53439000,53773000,253.7412023
2022-02-11,52471000,53112000,52344000,53033000,230.1757868
2022-02-12,51683000,51852000,51615000,51779000,101.2440105
2022-02-13,51895000,51903000,51745000,51830000,128.1626499
2022-02-14,51249000,51496000,51170000,51280000,156.821181
2022-02-15,53291000,53450000,53126000,53376000,228.5123768
2022-02-16,53456000,53610000,53416000,53418000,174.0360436
2022-02-17,52732000,52800000,52233000,52459000,290.4534117
2022-02-18,49777000,49853000,49635000,49744000,160.8578481
2022-02-19,48672000,48756000,48500000,48504000,229.1334898
2022-02-20,46897000,47132000,46650000,46709000,553.2046012
2022-02-21,47489000,47550000,47300000,47302000,166.3214589
2022-02-22,45438000,45670000,45290000,45479000,154.020528
2022-02-23,46970000,47369000,46936000,47216000,406.7370153
2022-02-24,43901000,44341000,43632000,43717000,623.3158127
2022-02-25,46939000,47262000,46555000,47237000,347.4101955
2022-02-26,47352000,47517000,47200000,47327000,184.9308339
2022-02-27,47522000,47887000,47449000,47887000,134.2765221
2022-02-28,46932000,47186000,46776000,46779000,144.6041258
2022-03-01,52875000,52890000,52412000,52590000,236.8247518
2022-03-02,53331000,53640000,53199000,53365000,249.308163
2022-03-03,53013000,53020000,52680000,52693000,152.4662003
2022-03-04,51041000,51301000,50802000,50913000,277.3599471
2022-03-05,48395000,48399000,48200000,48215000,143.6340539
2022-03-06,48368000,48465000,47961000,47966000,353.9131567
2022-03-07,47404000,47671000,47369000,47456000,167.1318661
2022-03-08,48283000,48549000,48200000,48505000,182.1527419
2022-03-09,51858000,52050000,51700000,51725000,342.0437639
2022-03-10,48756000,48828000,48500000,48685000,259.3417125
2022-03-11,48637000,48848000,48568000,48735000,161.9150847
2022-03-12,48755000,48927000,48708000,48857000,106.0576217
2022-03-13,48698000,48768000,48558000,48639000,104.37275
2022-03-14,48520000,48770000,48252000,48573000,265.6318069
2022-03-15,48008000,48310000,47937000,48146000,311.6297631
2022-03-16,49832000,50247000,49778000,50001000,710.4046067
2022-03-17,49966000,50075000,49883000,49972000,159.9417884
2022-03-18,49869000,49896000,49721000,49784000,199.6780111
2022-03-19,50740000,50860000,50703000,50815000,140.6135109
2022-03-20,51078000,51078000,50918000,51003000,218.3716563
2022-03-21,50194000,50379000,50159000,50373000,120.4114438
2022-03-22,51770000,51806000,51610000,51635000,174.9246557
2022-03-23,51711000,51788000,51514000,51665000,314.1821543
2022-03-24,52353000,52450000,52190000,52275000,324.3650086
2022-03-25,53070000,53214000,53024000,53197000,133.831796
2022-03-26,54096000,54241000,54056000,54141000,156.2894365
2022-03-27,54007000,54024000,53915000,53917000,72.16713821
2022-03-28,56743000,56770000,56500000,56575000,247.7683584
2022-03-29,57163000,57341000,57120000,57172000,232.017662
2022-03-30,56930000,56998000,56853000,56866000,122.4168268
2022-03-31,56978000,57000000,56821000,56984000,126.8378776
2022-04-01,55369000,55600000,54963000,55041000,750.1895879
2022-04-02,56638000,56727000,56550000,56659000,132.5988144
2022-04-03,56532000,56650000,56400000,56610000,121.3342279
2022-04-04,56532000,56596000,56200000,56203000,241.841066
