candle_date_time_utc,opening_price,high_price,low_price,trade_price,candle_acc_trade_volume
2017-09-26 0:00,4317000,4336000,4314000,4334000,0.18235706
2017-09-26 1:00,4334000,4356000,4327000,4337000,0.83865175
2017-09-26 2:00,4342000,4382000,4342000,4379000,1.27543103
2017-09-26 3:00,4380000,4380000,4330000,4333000,1.1601994
2017-09-26 4:00,4333000,4351000,4321000,4346000,0.69295482
2017-09-26 5:00,4346000,4352000,4311000,4324000,0.82998661
2017-09-26 6:00,4318000,4349000,4318000,4345000,0.42937077
2017-09-26 7:00,4345000,4369000,4333000,4367000,0.28476741
2017-09-26 8:00,4366000,4371000,4345000,4369000,0.46023178
2017-09-26 9:00,4369000,4372000,4351000,4363000,0.448384
2017-09-26 10:00,4367000,4392000,4361000,4389000,1.18298589
2017-09-26 11:00,4380000,4400000,4380000,4396000,1.22815308
2017-09-26 12:00,4397000,4418000,4376000,4389000,2.73305491
2017-09-26 13:00,4385000,4400000,4319000,4373000,1.40132314
2017-09-26 14:00,4377000,4388000,4370000,4380000,1.60088533
2017-09-26 15:00,4377000,4382000,4357000,4371000,1.51807848
2017-09-26 16:00,4361000,4379000,4348000,4362000,0.82914297
2017-09-26 17:00,4363000,4379000,4357000,4377000,0.32822348
2017-09-26 18:00,4373000,4376000,4355000,4370000,0.39276583
2017-09-26 19:00,4364000,4381000,4359000,4366000,0.73584535
2017-09-26 20:00,4367000,4376000,4346000,4358000,0.31739472
2017-09-26 21:00,4362000,4390000,4360000,4377000,1.88264703
2017-09-26 22:00,4377000,4377000,4354000,4356000,0.7372548
2017-09-26 23:00,4356000,4360000,4321000,4321000,1.29825005
2017-09-27 0:00,4322000,4363000,4318000,4351000,1.73214446
2017-09-27 1:00,4351000,4366000,4348000,4350000,0.27852475
2017-09-27 2:00,4348000,4362000,4344000,4355000,0.695789
2017-09-27 3:00,4361000,4396000,4353000,4395000,1.73488033
2017-09-27 4:00,4395000,4406000,4388000,4391000,1.01539646
2017-09-27 5:00,4394000,4408000,4392000,4404000,0.88580346
2017-09-27 6:00,4408000,4421000,4358000,4409000,2.58917845
2017-09-27 7:00,4411000,4448000,4411000,4435000,1.62478824
2017-09-27 8:00,4437000,4437000,4415000,4426000,0.3972757
2017-09-27 9:00,4432000,4447000,4427000,4442000,0.3951009
2017-09-27 10:00,4450000,4503000,4443000,4503000,3.32505796
2017-09-27 11:00,4497000,4536000,4495000,4508000,1.53258023
2017-09-27 12:00,4509000,4532000,4498000,4518000,0.32168963
2017-09-27 13:00,4514000,4514000,4478000,4484000,0.4513153
2017-09-27 14:00,4491000,4531000,4485000,4527000,1.37686384
2017-09-27 15:00,4527000,4532000,4495000,4503000,0.26756429
2017-09-27 16:00,4505000,4531000,4495000,4521000,0.54794644
2017-09-27 17:00,4514000,4527000,4514000,4515000,0.8647368
2017-09-27 18:00,4519000,4570000,4515000,4570000,2.92791139
2017-09-27 19:00,4564000,4585000,4555000,4582000,1.04642572
2017-09-27 20:00,4576000,4578000,4547000,4547000,1.2135257
2017-09-27 21:00,4546000,4597000,4515000,4596000,3.26213868
2017-09-27 22:00,4591000,4598000,4579000,4596000,1.62677192
2017-09-27 23:00,4596000,4677000,4596000,4657000,2.15625205
2017-09-28 0:00,4657000,4664000,4610000,4626000,1.09155306
2017-09-28 1:00,4626000,4635000,4610000,4615000,0.56554426
2017-09-28 2:00,4620000,4642000,4615000,4635000,0.36138454
2017-09-28 3:00,4632000,4752000,4627000,4744000,3.71134608
2017-09-28 4:00,4740000,4762000,4702000,4753000,3.84236922
2017-09-28 5:00,4760000,4765000,4734000,4734000,1.13047755
2017-09-28 6:00,4728000,4752000,4726000,4750000,1.0754542
2017-09-28 7:00,4755000,4772000,4721000,4729000,2.18339263
2017-09-28 8:00,4729000,4750000,4721000,4737000,1.18163119
2017-09-28 9:00,4737000,4770000,4723000,4766000,2.15526104
2017-09-28 10:00,4764000,4764000,4519000,4590000,15.58084142
2017-09-28 11:00,4600000,4661000,4577000,4632000,11.31648855
2017-09-28 12:00,4632000,4672000,4596000,4654000,2.26001108
2017-09-28 13:00,4659000,4674000,4629000,4635000,0.83415706
2017-09-28 14:00,4639000,4645000,4551000,4560000,5.34607738
2017-09-28 15:00,4560000,4573000,4520000,4560000,3.84981385
2017-09-28 16:00,4558000,4596000,4546000,4585000,3.45135578
2017-09-28 17:00,4590000,4635000,4585000,4604000,3.6169048
2017-09-28 18:00,4609000,4610000,4581000,4587000,1.71507468
2017-09-28 19:00,4587000,4590000,4550000,4550000,4.35417487
2017-09-28 20:00,4550000,4591000,4540000,4582000,5.82173773
2017-09-28 21:00,4581000,4622000,4580000,4612000,2.79029914
2017-09-28 22:00,4610000,4625000,4600000,4613000,0.68298817
2017-09-28 23:00,4608000,4613000,4580000,4586000,1.66990512
2017-09-29 0:00,4586000,4632000,4586000,4628000,1.24794222
2017-09-29 1:00,4629000,4634000,4544000,4544000,1.31536421
2017-09-29 2:00,4548000,4548000,4498000,4531000,8.40672194
2017-09-29 3:00,4530000,4569000,4476000,4541000,10.78351859
2017-09-29 4:00,4541000,4553000,4521000,4544000,6.77174979
2017-09-29 5:00,4544000,4547000,4525000,4539000,0.9425606
2017-09-29 6:00,4541000,4573000,4538000,4563000,1.87103312
2017-09-29 7:00,4563000,4604000,4563000,4604000,1.12814731
2017-09-29 8:00,4604000,4610000,4596000,4610000,0.58613021
2017-09-29 9:00,4610000,4631000,4608000,4613000,3.005066
2017-09-29 10:00,4618000,4657000,4589000,4657000,2.69034973
2017-09-29 11:00,4663000,4709000,4644000,4684000,5.68600118
2017-09-29 12:00,4684000,4702000,4667000,4690000,5.51409751
2017-09-29 13:00,4690000,4690000,4651000,4673000,0.33346661
2017-09-29 14:00,4677000,4689000,4660000,4669000,1.0035483
2017-09-29 15:00,4670000,4676000,4651000,4656000,0.71901726
2017-09-29 16:00,4656000,4686000,4656000,4679000,0.6338392
2017-09-29 17:00,4678000,4682000,4547000,4656000,2.67996786
2017-09-29 18:00,4657000,4669000,4643000,4658000,1.53210485
2017-09-29 19:00,4655000,4666000,4647000,4666000,0.15333178
2017-09-29 20:00,4666000,4680000,4659000,4675000,0.91430963
2017-09-29 21:00,4679000,4686000,4671000,4679000,0.1808185
2017-09-29 22:00,4679000,4684000,4640000,4640000,0.32012349
2017-09-29 23:00,4638000,4664000,4631000,4657000,0.93316357
2017-09-30 0:00,4657000,4676000,4651000,4676000,0.15447308
2017-09-30 1:00,4672000,4705000,4672000,4700000,1.05103368
2017-09-30 2:00,4701000,4705000,4685000,4703000,0.71277503
2017-09-30 3:00,4706000,4710000,4694000,4695000,0.644054
2017-09-30 4:00,4694000,4716000,4693000,4711000,0.27113241
2017-09-30 5:00,4711000,4747000,4711000,4738000,1.05419312
2017-09-30 6:00,4736000,4762000,4731000,4762000,0.45651482
2017-09-30 7:00,4764000,4776000,4747000,4776000,0.2092876
2017-09-30 8:00,4774000,4778000,4746000,4749000,0.92767002
2017-09-30 9:00,4754000,4759000,4725000,4743000,1.1617153
2017-09-30 10:00,4743000,4767000,4734000,4752000,1.08686984
2017-09-30 11:00,4750000,4761000,4741000,4744000,0.83512946
2017-09-30 12:00,4749000,4756000,4741000,4753000,0.172104
2017-09-30 13:00,4753000,4774000,4753000,4773000,0.5042673
2017-09-30 14:00,4770000,4788000,4757000,4788000,0.76915738
2017-09-30 15:00,4788000,4815000,4783000,4804000,0.42313438
2017-09-30 16:00,4803000,4845000,4779000,4790000,2.07525152
2017-09-30 17:00,4789000,4809000,4780000,4790000,1.17042524
2017-09-30 18:00,4792000,4815000,4777000,4806000,1.09072528
2017-09-30 19:00,4806000,4830000,4801000,4830000,0.50359164
2017-09-30 20:00,4826000,4851000,4826000,4843000,0.90767748
2017-09-30 21:00,4847000,4859000,4839000,4852000,0.69555641
2017-09-30 22:00,4850000,4863000,4839000,4863000,2.125284
2017-09-30 23:00,4863000,4896000,4863000,4895000,0.99646033
2017-10-01 0:00,4889000,4948000,4887000,4914000,0.70756249
2017-10-01 1:00,4905000,4919000,4857000,4919000,4.50926112
2017-10-01 2:00,4919000,4922000,4839000,4839000,0.69751233
2017-10-01 3:00,4832000,4862000,4819000,4858000,3.10170376
2017-10-01 4:00,4864000,4871000,4851000,4857000,1.5986884
2017-10-01 5:00,4844000,4867000,4682000,4865000,2.12965783
2017-10-01 6:00,4869000,4896000,4869000,4872000,1.74525375
2017-10-01 7:00,4875000,4896000,4874000,4884000,0.57217734
2017-10-01 8:00,4883000,4889000,4867000,4870000,0.53620015
2017-10-01 9:00,4875000,4885000,4869000,4879000,1.01399078
2017-10-01 10:00,4879000,4908000,4878000,4896000,0.27906151
2017-10-01 11:00,4901000,4915000,4894000,4908000,0.22159095
2017-10-01 12:00,4913000,4913000,4861000,4878000,1.38520633
2017-10-01 13:00,4883000,4884000,4856000,4871000,1.11520767
2017-10-01 14:00,4870000,4887000,4856000,4886000,3.51946959
2017-10-01 15:00,4880000,4901000,4872000,4889000,0.19590217
2017-10-01 16:00,4893000,4903000,4885000,4890000,0.17495916
2017-10-01 17:00,4891000,4892000,4875000,4882000,0.25833095
2017-10-01 18:00,4885000,4895000,4875000,4895000,0.74146047
2017-10-01 19:00,4895000,4908000,4889000,4903000,0.26835216
2017-10-01 20:00,4899000,4916000,4895000,4912000,0.31355871
2017-10-01 21:00,4917000,4943000,4916000,4935000,0.30859543
2017-10-01 22:00,4934000,4978000,4930000,4975000,1.56047851
2017-10-01 23:00,4972000,4977000,4958000,4962000,0.3691509
2017-10-02 0:00,4962000,5002000,4956000,5002000,1.12482289
2017-10-02 1:00,5003000,5008000,4989000,5003000,0.20571329
2017-10-02 2:00,5004000,5057000,5004000,5017000,0.88899493
2017-10-02 3:00,5017000,5027000,4997000,5015000,0.75581803
2017-10-02 4:00,5020000,5053000,5019000,5040000,1.00690768
2017-10-02 5:00,5040000,5090000,5040000,5083000,3.5625908
2017-10-02 6:00,5083000,5094000,5063000,5072000,0.87496198
2017-10-02 7:00,5072000,5091000,5040000,5041000,3.06355959
2017-10-02 8:00,5040000,5082000,5040000,5080000,2.43594787
2017-10-02 9:00,5076000,5095000,5058000,5082000,0.50823345
2017-10-02 10:00,5088000,5088000,5069000,5078000,0.22747263
2017-10-02 11:00,5078000,5088000,4998000,4998000,0.64910731
2017-10-02 12:00,4998000,5050000,4998000,5015000,5.68830167
2017-10-02 13:00,5019000,5043000,5011000,5042000,0.60294974
2017-10-02 14:00,5036000,5062000,5028000,5058000,3.63591909
2017-10-02 15:00,5053000,5060000,4999000,4999000,0.56331186
2017-10-02 16:00,5006000,5040000,5002000,5031000,0.74832469
2017-10-02 17:00,5031000,5037000,5010000,5010000,0.94391613
2017-10-02 18:00,5010000,5036000,5002000,5032000,0.79955676
2017-10-02 19:00,5032000,5054000,5025000,5046000,0.66562849
2017-10-02 20:00,5046000,5048000,5028000,5041000,0.130599
2017-10-02 21:00,5036000,5047000,5016000,5023000,1.1137692
2017-10-02 22:00,5021000,5030000,5011000,5012000,0.92501711
2017-10-02 23:00,5014000,5035000,5009000,5025000,0.60657966
2017-10-03 0:00,5021000,5024000,5004000,5010000,0.3000364
2017-10-03 1:00,5010000,5028000,5003000,5028000,0.5914841
2017-10-03 2:00,5023000,5056000,5023000,5046000,0.47301948
2017-10-03 3:00,5046000,5052000,5033000,5048000,0.132873
2017-10-03 4:00,5047000,5047000,5034000,5043000,0.14278091
2017-10-03 5:00,5041000,5041000,5025000,5030000,0.33284215
2017-10-03 6:00,5025000,5030000,5025000,5026000,0.060165
2017-10-03 7:00,5028000,5079000,4878000,4922000,3.24061517
2017-10-03 8:00,4919000,4976000,4914000,4973000,0.6245586
2017-10-03 9:00,4975000,4975000,4920000,4928000,0.48134888
2017-10-03 10:00,4928000,4992000,4811000,4936000,2.93356155
2017-10-03 11:00,4936000,4954000,4897000,4916000,0.12875
2017-10-03 12:00,4913000,4940000,4881000,4881000,0.125727
2017-10-03 13:00,4880000,4908000,4839000,4843000,0.130517
2017-10-03 14:00,4870000,4925000,4831000,4906000,0.127334
2017-10-03 15:00,4904000,4923000,4865000,4920000,0.129712
2017-10-03 16:00,4923000,4947000,4880000,4899000,0.19187636
2017-10-03 17:00,4897000,4939000,4885000,4938000,0.23623784
2017-10-03 18:00,4905000,4947000,4901000,4910000,0.17379574
2017-10-03 19:00,4913000,4949000,4887000,4893000,0.123353
2017-10-03 20:00,4893000,4939000,4882000,4937000,0.3476
2017-10-03 21:00,4913000,4944000,4901000,4907000,0.130629
2017-10-03 22:00,4907000,4969000,4903000,4969000,0.129707
2017-10-03 23:00,4969000,4990000,4932000,4964000,0.61078281
2017-10-04 0:00,4987000,4994000,4924000,4940000,1.89003128
2017-10-04 1:00,4943000,4978000,4920000,4949000,0.162204
2017-10-04 2:00,4927000,4958000,4897000,4945000,0.14284552
2017-10-04 3:00,4912000,4960000,4909000,4913000,0.106967
2017-10-04 4:00,4952000,4965000,4918000,4936000,0.115777
2017-10-04 5:00,4931000,4999000,4931000,4997000,0.107767
2017-10-04 6:00,4997000,5002000,4943000,4986000,0.115941
2017-10-04 7:00,4978000,4995000,4947000,4995000,0.041597
2017-10-04 8:00,4974000,4974000,4971000,4971000,0.025
2017-10-04 9:00,4952000,4952000,4877000,4928000,0.073397
2017-10-04 10:00,4926000,4933000,4872000,4907000,0.256701
2017-10-04 11:00,4919000,4925000,4889000,4924000,0.131168
2017-10-04 12:00,4925000,4925000,4858000,4872000,0.186544
2017-10-04 13:00,4873000,4920000,4868000,4904000,0.245706
2017-10-04 14:00,4904000,4917000,4848000,4887000,0.59420306
2017-10-04 15:00,4887000,4918000,4837000,4865000,1.50980102
2017-10-04 16:00,4899000,4903000,4845000,4891000,0.220596
2017-10-04 17:00,4894000,4894000,4846000,4884000,0.151177
2017-10-04 18:00,4855000,4891000,4843000,4879000,0.108601
2017-10-04 19:00,4887000,4895000,4854000,4857000,0.111467
2017-10-04 20:00,4888000,4904000,4851000,4894000,0.155566
2017-10-04 21:00,4891000,4907000,4862000,4877000,0.121317
2017-10-04 22:00,4877000,4926000,4869000,4902000,0.121354
2017-10-04 23:00,4900000,4928000,4885000,4895000,0.343016
2017-10-05 0:00,4894000,4924000,4854000,4885000,0.14743
2017-10-05 1:00,4890000,4930000,4867000,4918000,1.13454091
2017-10-05 2:00,4916000,4920000,4856000,4864000,0.135657
2017-10-05 3:00,4868000,4906000,4824000,4826000,0.150697
2017-10-05 4:00,4858000,4862000,4811000,4826000,0.117101
2017-10-05 5:00,4829000,4852000,4811000,4849000,0.18825371
2017-10-05 6:00,4812000,4865000,4812000,4862000,0.134152
2017-10-05 7:00,4839000,4858000,4839000,4858000,0.09499125
2017-10-05 10:00,4877000,4937000,4877000,4930000,0.24167
2017-10-05 11:00,4937000,4939000,4893000,4904000,1.05587475
2017-10-05 12:00,4903000,4993000,4903000,4962000,0.104059
2017-10-05 13:00,4985000,4988000,4916000,4958000,0.13336
2017-10-05 14:00,4960000,4965000,4923000,4954000,0.161029
2017-10-05 15:00,4928000,4980000,4923000,4938000,0.152651
2017-10-05 16:00,4938000,4964000,4922000,4959000,0.14070882
2017-10-05 17:00,4947000,4964000,4914000,4955000,0.143153
2017-10-05 18:00,4923000,4985000,4923000,4971000,0.123978
2017-10-05 19:00,4972000,4989000,4941000,4951000,0.128259
2017-10-05 20:00,4953000,4990000,4917000,4949000,0.113699
2017-10-05 21:00,4948000,4975000,4928000,4964000,0.49083903
2017-10-05 22:00,4965000,4985000,4926000,4984000,0.13381128
2017-10-05 23:00,4960000,4989000,4919000,4926000,0.137737
2017-10-06 0:00,4927000,4975000,4917000,4974000,0.123415
2017-10-06 1:00,4974000,4989000,4941000,4948000,0.122746
2017-10-06 2:00,4948000,4986000,4942000,4947000,0.118383
2017-10-06 3:00,4978000,4979000,4944000,4948000,0.14287
2017-10-06 4:00,4948000,4970000,4948000,4948000,0.121478
2017-10-06 5:00,4948000,4989000,4948000,4976000,0.14677286
2017-10-06 6:00,4968000,5015000,4968000,5013000,0.080616
2017-10-06 7:00,5018000,5018000,5018000,5018000,0.21194278
2017-10-06 8:00,4932000,4954000,4885000,4954000,21.30097763
2017-10-06 9:00,5015000,5026000,4975000,4978000,0.073216
2017-10-06 10:00,5026000,5031000,4972000,5018000,0.145266
2017-10-06 11:00,4979000,5016000,4963000,5004000,0.135348
2017-10-06 12:00,4967000,5013000,4948000,4994000,0.135533
2017-10-06 13:00,4959000,4992000,4936000,4940000,0.824517
2017-10-06 14:00,4983000,5016000,4940000,5000000,0.138879
2017-10-06 15:00,5002000,5014000,4953000,4961000,0.140929
2017-10-06 16:00,4996000,5006000,4946000,4993000,0.136752
2017-10-06 17:00,4993000,5005000,4930000,4935000,0.144241
2017-10-06 18:00,4929000,4977000,4923000,4977000,0.131375
2017-10-06 19:00,4934000,4977000,4917000,4973000,0.138311
2017-10-06 20:00,4973000,4994000,4934000,4977000,0.145209
2017-10-06 21:00,4977000,5003000,4935000,4961000,0.13101
2017-10-06 22:00,4955000,5015000,4950000,5010000,0.246262
2017-10-06 23:00,4966000,5034000,4964000,5027000,0.127771
2017-10-07 0:00,4983000,5031000,4961000,4978000,0.130864
2017-10-07 1:00,4982000,5021000,4965000,4967000,0.139946
2017-10-07 2:00,5012000,5014000,4959000,5004000,0.133008
2017-10-07 3:00,4971000,5015000,4961000,4971000,0.086796
2017-10-07 5:00,4985000,5025000,4972000,4973000,0.122663
2017-10-07 6:00,4973000,5021000,4947000,4947000,0.157453
2017-10-07 7:00,4989000,4999000,4935000,4983000,0.143649
2017-10-07 8:00,4951000,5017000,4950000,5006000,0.149029
2017-10-07 9:00,5007000,5010000,4957000,5004000,0.127977
2017-10-07 10:00,4971000,5010000,4955000,4960000,0.14958
2017-10-07 11:00,4993000,4998000,4960000,4982000,0.1733086
2017-10-07 12:00,4983000,5004000,4962000,5004000,0.145304
2017-10-07 13:00,4997000,5024000,4962000,4977000,0.161624
2017-10-07 14:00,4978000,5022000,4962000,4962000,0.159175
2017-10-07 15:00,4962000,5016000,4962000,4976000,0.151428
2017-10-07 16:00,4976000,5015000,4962000,4970000,0.136135
2017-10-07 17:00,5006000,5021000,4964000,5008000,0.134086
2017-10-07 18:00,5014000,5020000,4967000,4973000,1.26768038
2017-10-07 19:00,4972000,5017000,4965000,4971000,0.14639902
2017-10-07 20:00,4970000,5019000,4965000,4968000,0.131839
2017-10-07 21:00,5017000,5018000,4963000,4970000,0.120532
2017-10-07 22:00,4970000,5044000,4962000,5044000,0.138352
2017-10-07 23:00,5005000,5070000,5001000,5047000,0.137104
2017-10-08 0:00,5044000,5068000,5002000,5063000,0.121731
2017-10-08 1:00,5020000,5067000,5013000,5054000,0.119881
2017-10-08 2:00,5019000,5061000,5006000,5052000,0.133697
2017-10-08 3:00,5048000,5058000,5001000,5054000,0.140027
2017-10-08 4:00,5054000,5056000,4995000,5039000,0.65390564
2017-10-08 5:00,5006000,5049000,4993000,5000000,0.140413
2017-10-08 6:00,5005000,5067000,4998000,5060000,0.167078
2017-10-08 7:00,5016000,5075000,5014000,5064000,0.123838
2017-10-08 8:00,5037000,5065000,5028000,5065000,0.320516
2017-10-08 9:00,5031000,5068000,5031000,5035000,0.268632
2017-10-08 10:00,5055000,5058000,5049000,5049000,5.25435029
2017-10-08 11:00,5030000,5076000,5023000,5048000,2.74273306
2017-10-08 12:00,5055000,5082000,5044000,5058000,64.39601814
2017-10-08 13:00,5064000,5086000,5047000,5070000,63.53878617
2017-10-08 15:00,5183000,5185000,5136000,5140000,0.18829206
2017-10-08 16:00,5184000,5192000,5117000,5163000,0.79174489
2017-10-08 17:00,5129000,5187000,5127000,5182000,0.108085
2017-10-08 18:00,5179000,5191000,5123000,5173000,0.247691
2017-10-08 19:00,5173000,5207000,5126000,5165000,0.162125
2017-10-08 20:00,5169000,5224000,5012000,5043000,5.83172236
2017-10-08 21:00,5158000,5218000,5150000,5217000,0.186187
2017-10-08 22:00,5178000,5256000,5178000,5205000,0.125705
2017-10-08 23:00,5217000,5263000,5210000,5217000,0.154701
2017-10-09 0:00,5222000,5269000,5212000,5219000,0.150848
2017-10-09 1:00,5262000,5304000,5216000,5255000,0.155844
2017-10-09 2:00,5294000,5301000,5243000,5254000,0.124039
2017-10-09 3:00,5251000,5320000,5245000,5276000,0.165312
2017-10-09 4:00,5275000,5312000,5213000,5258000,0.124155
2017-10-09 5:00,5207000,5298000,5207000,5224000,0.21391014
2017-10-09 6:00,5228000,5248000,5188000,5210000,0.154101
2017-10-09 7:00,5210000,5266000,5210000,5266000,0.166633
2017-10-09 8:00,5266000,5266000,5221000,5266000,0.155688
2017-10-09 9:00,5266000,5290000,5223000,5241000,0.413219
2017-10-09 10:00,5285000,5296000,5235000,5289000,0.133581
2017-10-09 11:00,5294000,5312000,5251000,5294000,0.140873
2017-10-09 12:00,5296000,5308000,5256000,5296000,0.20834388
2017-10-09 13:00,5298000,5307000,5254000,5305000,0.147785
2017-10-09 14:00,5302000,5389000,5263000,5389000,0.153396
2017-10-09 15:00,5403000,5414000,5350000,5353000,0.106016
2017-10-09 16:00,5354000,5411000,5337000,5366000,0.51983946
2017-10-09 17:00,5366000,5487000,5347000,5487000,1.97265752
2017-10-09 18:00,5481000,5545000,5451000,5522000,0.265526
2017-10-09 19:00,5524000,5761000,5524000,5702000,0.115318
2017-10-09 20:00,5571000,5663000,5510000,5655000,0.127918
2017-10-09 21:00,5663000,5663000,5538000,5564000,0.136546
2017-10-09 22:00,5557000,5620000,5449000,5476000,0.140433
2017-10-09 23:00,5470000,5555000,5248000,5477000,2.07845219
2017-10-10 0:00,5469000,5599000,5469000,5569000,0.137801
2017-10-10 1:00,5586000,5631000,5519000,5534000,0.50785014
2017-10-10 2:00,5543000,5584000,5488000,5573000,0.15300277
2017-10-10 3:00,5582000,5584000,5496000,5517000,0.116731
2017-10-10 4:00,5520000,5574000,5476000,5537000,0.23216882
2017-10-10 5:00,5537000,5543000,5537000,5537000,0.21529037
2017-10-10 6:00,5537000,5620000,5537000,5605000,0.26963779
2017-10-10 7:00,5601000,5605000,5537000,5570000,0.128197
2017-10-10 8:00,5565000,5565000,5486000,5560000,1.34379556
2017-10-10 9:00,5518000,5560000,5504000,5507000,0.351216
2017-10-10 10:00,5543000,5560000,5490000,5522000,0.135172
2017-10-10 11:00,5560000,5560000,5513000,5513000,0.145615
2017-10-10 12:00,5515000,5560000,5515000,5560000,0.906517
2017-10-10 13:00,5542000,5590000,5541000,5560000,0.149075
2017-10-10 14:00,5560000,5560000,5510000,5518000,0.17593576
2017-10-10 15:00,5469000,5544000,5465000,5537000,0.41082554
2017-10-10 16:00,5535000,5547000,5487000,5527000,0.118059
2017-10-10 17:00,5541000,5638000,5541000,5596000,4.47246329
2017-10-10 18:00,5592000,5665000,5557000,5557000,0.144918
2017-10-10 19:00,5557000,5627000,5538000,5561000,0.137018
2017-10-10 20:00,5618000,5642000,5562000,5565000,0.142929
2017-10-10 21:00,5612000,5616000,5533000,5570000,0.15336
2017-10-10 22:00,5565000,5567000,5473000,5526000,0.67491183
2017-10-10 23:00,5486000,5548000,5459000,5486000,0.471204
2017-10-11 0:00,5533000,5550000,5451000,5505000,0.172235
2017-10-11 1:00,5504000,5523000,5456000,5523000,0.15657541
2017-10-11 2:00,5502000,5546000,5471000,5537000,0.14681626
2017-10-11 3:00,5493000,5538000,5460000,5504000,0.249946
2017-10-11 4:00,5462000,5519000,5460000,5517000,0.136316
2017-10-11 5:00,5517000,5525000,5468000,5522000,0.1632604
2017-10-11 6:00,5519000,5538000,5479000,5519000,0.2811888
2017-10-11 7:00,5483000,5547000,5475000,5539000,0.161802
2017-10-11 8:00,5550000,5574000,5507000,5566000,0.118901
2017-10-11 9:00,5562000,5572000,5510000,5570000,0.128045
2017-10-11 10:00,5570000,5593000,5527000,5544000,0.182858
2017-10-11 11:00,5543000,5601000,5523000,5569000,0.2182695
2017-10-11 12:00,5527000,5569000,5487000,5487000,0.24881166
2017-10-11 13:00,5533000,5538000,5482000,5494000,0.133413
2017-10-11 14:00,5536000,5545000,5486000,5543000,0.141137
2017-10-11 15:00,5529000,5576000,5495000,5576000,0.30898
2017-10-11 16:00,5582000,5601000,5535000,5589000,0.124367
2017-10-11 17:00,5591000,5600000,5543000,5570000,0.129364
2017-10-11 18:00,5568000,5574000,5524000,5569000,0.108923
2017-10-11 19:00,5528000,5605000,5517000,5567000,0.123501
2017-10-11 20:00,5514000,5575000,5505000,5562000,0.147952
2017-10-11 21:00,5563000,5565000,5508000,5564000,0.14581
2017-10-11 22:00,5549000,5571000,5503000,5551000,0.157912
2017-10-11 23:00,5557000,5568000,5511000,5557000,0.326266
2017-10-12 0:00,5569000,5575000,5515000,5569000,0.137874
2017-10-12 1:00,5565000,5582000,5528000,5579000,0.122584
2017-10-12 2:00,5533000,5597000,5533000,5586000,0.22967988
2017-10-12 3:00,5588000,5597000,5550000,5550000,0.46902006
2017-10-12 4:00,5550000,5600000,5550000,5594000,0.17474954
2017-10-12 5:00,5598000,5654000,5550000,5614000,0.156632
2017-10-12 6:00,5666000,5683000,5608000,5669000,0.59956759
2017-10-12 7:00,5664000,5757000,5625000,5748000,0.17050399
2017-10-12 8:00,5800000,6003000,5783000,5849000,0.76784936
2017-10-12 9:00,5853000,5963000,5828000,5941000,0.19890613
2017-10-12 10:00,5895000,5982000,5840000,5928000,0.13445756
2017-10-12 11:00,5916000,6022000,5903000,5934000,0.80699467
2017-10-12 12:00,5920000,6010000,5920000,5931000,0.133283
2017-10-12 13:00,5934000,5978000,5886000,5897000,1.13912021
2017-10-12 14:00,5897000,5982000,5897000,5935000,0.16035305
2017-10-12 15:00,5938000,6104000,5935000,6101000,0.20631105
2017-10-12 16:00,6062000,6213000,6062000,6174000,0.11654
2017-10-12 17:00,6190000,6195000,5564000,6114000,14.35465177
2017-10-12 18:00,6059000,6194000,6020000,6179000,0.116453
2017-10-12 19:00,6143000,6188000,6102000,6119000,0.113533
2017-10-12 20:00,6120000,6194000,6117000,6168000,0.122947
2017-10-12 21:00,6181000,6201000,6106000,6133000,0.111383
2017-10-12 22:00,6125000,6209000,6105000,6154000,0.23956325
2017-10-12 23:00,6189000,6377000,6154000,6332000,0.13533
2017-10-13 0:00,6346000,6473000,6320000,6337000,0.77039914
2017-10-13 1:00,6335000,6485000,6318000,6415000,0.44254476
2017-10-13 2:00,6440000,6950000,6440000,6611000,6.58148349
2017-10-13 3:00,6674000,6774000,6560000,6685000,1.69942225
2017-10-13 4:00,6668000,6854000,6668000,6762000,0.58789162
2017-10-13 5:00,6707000,6765000,6459000,6471000,2.77058297
2017-10-13 6:00,6443000,6600000,6392000,6428000,0.45310233
2017-10-13 7:00,6402000,6560000,6149000,6458000,4.05370532
2017-10-13 8:00,6495000,6675000,6495000,6538000,0.12214
2017-10-13 9:00,6523000,6619000,6523000,6606000,0.13571857
2017-10-13 10:00,6571000,6608000,6492000,6501000,0.105032
2017-10-13 11:00,6498000,6584000,6421000,6487000,0.330884
2017-10-13 12:00,6539000,6545000,6353000,6359000,1.31130041
2017-10-13 13:00,6387000,6481000,6354000,6471000,0.26371945
2017-10-13 14:00,6433000,6665000,6433000,6576000,2.61196025
2017-10-13 15:00,6583000,6602000,6457000,6526000,0.112331
2017-10-13 16:00,6516000,6577000,6466000,6488000,0.31299575
2017-10-13 17:00,6503000,6574000,6420000,6555000,3.3024019
2017-10-13 18:00,6544000,6547000,6421000,6446000,0.10629
2017-10-13 19:00,6445000,6456000,6332000,6439000,0.11399
2017-10-13 20:00,6387000,6489000,6387000,6426000,0.109265
2017-10-13 21:00,6442000,6467000,6384000,6406000,0.128273
2017-10-13 22:00,6449000,6449000,6325000,6403000,0.27433902
2017-10-13 23:00,6419000,6483000,6379000,6438000,0.106552
