datetime,symbol,open,high,low,close,volume
2012-10-29,BITSTAMP:BTCUSD,10.67,11.05,10.32,10.64,16281.44376
2012-11-05,BITSTAMP:BTCUSD,10.63,10.87,10.25,10.82,19906.27564
2012-11-12,BITSTAMP:BTCUSD,10.78,11.65,10.72,11.51,16382.41361
2012-11-19,BITSTAMP:BTCUSD,11.51,12.35,11.03,12.31,24786.24068
2012-11-26,BITSTAMP:BTCUSD,12.32,12.74,11.75,12.42,23874.8406
2012-12-03,BITSTAMP:BTCUSD,12.46,13.59,12.32,13.29,23522.21086
2012-12-10,BITSTAMP:BTCUSD,13.3,13.94,13.03,13.27,26969.97229
2012-12-17,BITSTAMP:BTCUSD,13.28,13.62,12.75,13.14,21438.13094
2012-12-24,BITSTAMP:BTCUSD,13.11,13.29,12.91,13.2,13715.91152
2012-12-31,BITSTAMP:BTCUSD,13.2,13.29,12.77,13.15,13537.88824
2013-01-07,BITSTAMP:BTCUSD,13.1,14.19,13.04,13.64,24610.93734
2013-01-14,BITSTAMP:BTCUSD,13.65,15.7,13.5,15.5,30110.80221
2013-01-21,BITSTAMP:BTCUSD,15.62,19.2,15.45,17.6,39402.74458
2013-01-28,BITSTAMP:BTCUSD,17.6,21,17.48,20.29,28952.75876
2013-02-04,BITSTAMP:BTCUSD,20.55,23.8,19.9,23.7,24562.6517
2013-02-11,BITSTAMP:BTCUSD,23.74,27.58,22.42,26.98,41408.25816
2013-02-18,BITSTAMP:BTCUSD,26.81,31.49,26.29,29.78,31691.92701
2013-02-25,BITSTAMP:BTCUSD,29.79,34.77,29.78,34.33,23463.79321
2013-03-04,BITSTAMP:BTCUSD,34.33,49.17,33,45.29,48669.01496
2013-03-11,BITSTAMP:BTCUSD,45.97,48.38,36,47.24,24490.88344
2013-03-18,BITSTAMP:BTCUSD,47.24,76.91,46.98,70.22,55821.95348
2013-03-25,BITSTAMP:BTCUSD,70.22,97,69.25,96.15,41304.94176
2013-04-01,BITSTAMP:BTCUSD,95.5,165.1,93.7,164.97,53052.65319
2013-04-08,BITSTAMP:BTCUSD,164.97,259.34,45,91.11,134422.5324
2013-04-15,BITSTAMP:BTCUSD,91.79,140.2,49.8,118.81,152828.4559
2013-04-22,BITSTAMP:BTCUSD,118.91,170.28,116,135.28,80377.88373
2013-04-29,BITSTAMP:BTCUSD,135.31,151.65,81.5,116.57,113588.4293
2013-05-06,BITSTAMP:BTCUSD,116.9,123.97,98.77,114.5,65719.40044
2013-05-13,BITSTAMP:BTCUSD,115.05,118.98,101.72,116.38,52390.28226
2013-05-20,BITSTAMP:BTCUSD,117.27,130.29,114.03,129.5,47942.31669
2013-05-27,BITSTAMP:BTCUSD,130.27,131,117.02,123,57044.32766
2013-06-03,BITSTAMP:BTCUSD,123.35,125.01,90,100.17,80547.13816
2013-06-10,BITSTAMP:BTCUSD,100.17,111.18,93.1,99.37,52462.36715
2013-06-17,BITSTAMP:BTCUSD,98.74,108.18,90,100.41,47891.9518
2013-06-24,BITSTAMP:BTCUSD,100.4,102.3,86.2,89.53,50196.39254
2013-07-01,BITSTAMP:BTCUSD,89.41,90.16,63,73.96,133259.0244
2013-07-08,BITSTAMP:BTCUSD,73.97,100,70.1,90.03,122433.1463
2013-07-15,BITSTAMP:BTCUSD,90.02,95,77,85.93,67216.96493
2013-07-22,BITSTAMP:BTCUSD,85.73,94.01,82,92.71,58309.91201
2013-07-29,BITSTAMP:BTCUSD,92.72,101,90.54,96.38,69876.44405
2013-08-05,BITSTAMP:BTCUSD,96.38,98.98,90,94.09,58687.16449
2013-08-12,BITSTAMP:BTCUSD,94,101,93.31,99.3,65172.34787
2013-08-19,BITSTAMP:BTCUSD,99.32,114,99,113.12,91039.23906
2013-08-26,BITSTAMP:BTCUSD,113.12,134.95,110.27,130.66,95129.87795
2013-09-02,BITSTAMP:BTCUSD,130.65,132,115.21,118.34,93518.75049
2013-09-09,BITSTAMP:BTCUSD,118.37,128.79,115,125.36,88454.73604
2013-09-16,BITSTAMP:BTCUSD,125.36,128,121.16,123.27,57728.28403
2013-09-23,BITSTAMP:BTCUSD,123.27,128.8,121.54,127.01,58941.10499
2013-09-30,BITSTAMP:BTCUSD,127,127.93,85,122.49,125860.0658
2013-10-07,BITSTAMP:BTCUSD,122.49,133,120.11,132.82,83396.54156
2013-10-14,BITSTAMP:BTCUSD,132.83,172,132,166.59,153229.868
2013-10-21,BITSTAMP:BTCUSD,166.6,206.6,156.2,194,207412.1595
2013-10-28,BITSTAMP:BTCUSD,194.99,210,190.8,210,91019.68009
2013-11-04,BITSTAMP:BTCUSD,210,363.65,207.22,323,312360.8256
2013-11-11,BITSTAMP:BTCUSD,323,480,310.1,477.38,193318.2006
2013-11-18,BITSTAMP:BTCUSD,478.1,874.81,378,800.05,282490
2013-11-25,BITSTAMP:BTCUSD,800.01,1163,770.1,948,216235
2013-12-02,BITSTAMP:BTCUSD,955,1153.27,542.38,784.9,273536
2013-12-09,BITSTAMP:BTCUSD,787,989.6,766.66,862,130063
2013-12-16,BITSTAMP:BTCUSD,861.98,864,382.21,614.11,373297
2013-12-23,BITSTAMP:BTCUSD,612.66,764.32,607.77,728,97998
2013-12-30,BITSTAMP:BTCUSD,728.01,948,709,903.43,87249
2014-01-06,BITSTAMP:BTCUSD,905,995,765,844.05,152463
2014-01-13,BITSTAMP:BTCUSD,844.04,850.26,765,841.13,80260
2014-01-20,BITSTAMP:BTCUSD,841.5,845,767.02,814.92,63953
2014-01-27,BITSTAMP:BTCUSD,814.67,827.38,725,815,85555
2014-02-03,BITSTAMP:BTCUSD,814.94,815,619,687.37,136186
2014-02-10,BITSTAMP:BTCUSD,688,720,530,619.01,270912
2014-02-17,BITSTAMP:BTCUSD,621,664.99,530.01,611.99,148970
2014-02-24,BITSTAMP:BTCUSD,609.9,629,400,561.36,276911
2014-03-03,BITSTAMP:BTCUSD,565.38,710,562.02,640,156114
2014-03-10,BITSTAMP:BTCUSD,638.4,656.95,609,633.04,55902
2014-03-17,BITSTAMP:BTCUSD,634.99,634.99,541,562.28,83914
2014-03-24,BITSTAMP:BTCUSD,558.22,592.6,436,460,154294
2014-03-31,BITSTAMP:BTCUSD,460,509.98,416.11,456.27,132765.5787
2014-04-07,BITSTAMP:BTCUSD,459.97,464.19,339.79,416.3,134935.8017
2014-04-14,BITSTAMP:BTCUSD,416.29,548,408,500,143962
2014-04-21,BITSTAMP:BTCUSD,501.07,515,429.95,430,81594
2014-04-28,BITSTAMP:BTCUSD,430,465.88,424,438.04,72847
2014-05-05,BITSTAMP:BTCUSD,435.88,459.24,420.27,440,56643
2014-05-12,BITSTAMP:BTCUSD,437.67,452.67,430.61,446.91,30658
2014-05-19,BITSTAMP:BTCUSD,446.91,586.34,441.44,573.9,102108
2014-05-26,BITSTAMP:BTCUSD,573.5,683.26,550.22,630.99,104661
2014-06-02,BITSTAMP:BTCUSD,630.99,680.99,613.03,658,76344
2014-06-09,BITSTAMP:BTCUSD,658,659,538.38,588.55,91726
2014-06-16,BITSTAMP:BTCUSD,592,616,580,600.34,41476
2014-06-23,BITSTAMP:BTCUSD,600.34,604.21,554.45,599.89,38907
2014-06-30,BITSTAMP:BTCUSD,599.86,658.88,595.51,630.57,48840
2014-07-07,BITSTAMP:BTCUSD,633.87,642.57,607.9,630.88,27779
2014-07-14,BITSTAMP:BTCUSD,630.88,632.96,610,627,23989
2014-07-21,BITSTAMP:BTCUSD,626.98,628,589,590.3,33635
2014-07-28,BITSTAMP:BTCUSD,592.61,607.2,555.9,588.73,52486
2014-08-04,BITSTAMP:BTCUSD,587.53,597,576.44,590.96,33187
2014-08-11,BITSTAMP:BTCUSD,590.98,590.99,481.55,496.86,98942
2014-08-18,BITSTAMP:BTCUSD,498,534.14,442,507.85,99816
2014-08-25,BITSTAMP:BTCUSD,507.84,523.09,473.33,479.04,50233
2014-09-01,BITSTAMP:BTCUSD,479.01,497,470.42,475.43,42601
2014-09-08,BITSTAMP:BTCUSD,477.4,492,456.3,475.49,58707
2014-09-15,BITSTAMP:BTCUSD,475.47,479.62,378.78,399.55,110300
2014-09-22,BITSTAMP:BTCUSD,400.77,452.67,368.9,375.35,98146
2014-09-29,BITSTAMP:BTCUSD,375.35,397.75,275,323.52,168624
2014-10-06,BITSTAMP:BTCUSD,322.82,395.55,295.89,378.11,213569
2014-10-13,BITSTAMP:BTCUSD,378.48,417.99,368.07,387.53,113429
2014-10-20,BITSTAMP:BTCUSD,389.06,393.52,341.22,355.18,83534
2014-10-27,BITSTAMP:BTCUSD,355.19,358.65,316.61,324.36,70289.29106
2014-11-03,BITSTAMP:BTCUSD,324.23,366.35,320,364.77,75958
2014-11-10,BITSTAMP:BTCUSD,365.37,453.92,357.3,389.86,166440
2014-11-17,BITSTAMP:BTCUSD,389.86,415,342.05,367.17,94594
2014-11-24,BITSTAMP:BTCUSD,367.17,395.11,358,377.01,78335
2014-12-01,BITSTAMP:BTCUSD,376.09,383,360,377.26,47592
2014-12-08,BITSTAMP:BTCUSD,376.03,377.26,339.8,356.52,72326
2014-12-15,BITSTAMP:BTCUSD,357.3,357.3,304.99,320.01,103910
2014-12-22,BITSTAMP:BTCUSD,320.88,338.99,311.22,317.64,48463.98107
2014-12-29,BITSTAMP:BTCUSD,317.64,321,255,264,91898.86459
2015-01-05,BITSTAMP:BTCUSD,264.55,305,262.08,266.39,61650.24749
2015-01-12,BITSTAMP:BTCUSD,266.34,272.43,152.4,211.85,350581
2015-01-19,BITSTAMP:BTCUSD,211.8,257,201.98,255.31,133039
2015-01-26,BITSTAMP:BTCUSD,254.67,309.9,208.48,226.93,188904
2015-02-02,BITSTAMP:BTCUSD,226.93,244.39,210.43,223.88,95147
2015-02-09,BITSTAMP:BTCUSD,223.92,267.92,215,235.63,114347
2015-02-16,BITSTAMP:BTCUSD,235.61,249.32,229.2,236.5,66883
2015-02-23,BITSTAMP:BTCUSD,236.46,260.25,232.05,258.34,58091.19334
2015-03-02,BITSTAMP:BTCUSD,257.95,284.95,255.61,275,81515
2015-03-09,BITSTAMP:BTCUSD,275,297.95,274.17,286.75,56964
2015-03-16,BITSTAMP:BTCUSD,286.79,294.26,249,267.74,65585
2015-03-23,BITSTAMP:BTCUSD,268.28,270.07,236.4,242,67217
2015-03-30,BITSTAMP:BTCUSD,242.41,261,236.52,260.54,45399
2015-04-06,BITSTAMP:BTCUSD,260.57,262.98,231,236.5,49955
2015-04-13,BITSTAMP:BTCUSD,236.42,236.9,210,222.54,71745
2015-04-20,BITSTAMP:BTCUSD,222.54,238.64,214.98,219.52,59837
2015-04-27,BITSTAMP:BTCUSD,219.52,242.25,217.52,239,59469
2015-05-04,BITSTAMP:BTCUSD,239.73,247.01,227.01,239.13,54029
2015-05-11,BITSTAMP:BTCUSD,239.13,244.51,232.22,235.97,44906
2015-05-18,BITSTAMP:BTCUSD,235.69,241.64,230.86,239.22,41712
2015-05-25,BITSTAMP:BTCUSD,239.69,240.1,228,228.91,42210
2015-06-01,BITSTAMP:BTCUSD,228.91,231.2,219.03,222.7,44776
2015-06-08,BITSTAMP:BTCUSD,222.65,234,222.31,232.09,42427
2015-06-15,BITSTAMP:BTCUSD,232.08,257.39,231.55,243.64,69416
2015-06-22,BITSTAMP:BTCUSD,243.6,252,238.2,248.62,40189
2015-06-29,BITSTAMP:BTCUSD,248.63,274.74,248.3,271.5,96572
2015-07-06,BITSTAMP:BTCUSD,271.39,317.99,263.01,310.55,126826
2015-07-13,BITSTAMP:BTCUSD,310.55,310.73,272.31,275.47,96837
2015-07-20,BITSTAMP:BTCUSD,275.08,294,274.62,293.19,61121
2015-07-27,BITSTAMP:BTCUSD,292.85,297.44,276.57,282.32,61130
2015-08-03,BITSTAMP:BTCUSD,282.53,285.88,260.41,265.05,53838
2015-08-10,BITSTAMP:BTCUSD,265.05,271.5,254.01,256.11,61323
2015-08-17,BITSTAMP:BTCUSD,256.11,259.12,221.11,228.89,103711
2015-08-24,BITSTAMP:BTCUSD,228.35,235.93,198.12,229,171825
2015-08-31,BITSTAMP:BTCUSD,229.04,244.2,224.39,240.28,147352
2015-09-07,BITSTAMP:BTCUSD,240.28,246.24,228,229.66,141430
2015-09-14,BITSTAMP:BTCUSD,229.66,235,223,230.16,110555
2015-09-21,BITSTAMP:BTCUSD,230.1,237.25,223.12,232.41,126047.7686
2015-09-28,BITSTAMP:BTCUSD,232.4,240.56,231.69,238.6,128538.855
2015-10-05,BITSTAMP:BTCUSD,238.6,248.5,236.1,248.05,135307.1134
2015-10-12,BITSTAMP:BTCUSD,248.05,273,242.82,261.05,155701.8224
2015-10-19,BITSTAMP:BTCUSD,260.99,296,259.82,283.96,168402.5336
2015-10-26,BITSTAMP:BTCUSD,283.96,334.67,279.25,325.78,201212.3815
2015-11-02,BITSTAMP:BTCUSD,325.78,502,320,372.65,389244.8024
2015-11-09,BITSTAMP:BTCUSD,372.86,386.79,294,319.28,242015.9546
2015-11-16,BITSTAMP:BTCUSD,319.29,350.44,310,324.2,134629.3217
2015-11-23,BITSTAMP:BTCUSD,324.2,373.15,316,371.48,89360.31508
2015-11-30,BITSTAMP:BTCUSD,371.2,399.85,348.64,388.24,99512.53869
2015-12-07,BITSTAMP:BTCUSD,388.54,467.8,381.01,433.07,126431.7589
2015-12-14,BITSTAMP:BTCUSD,433.13,466.64,428.42,442.54,100145.1524
2015-12-21,BITSTAMP:BTCUSD,442.47,459.54,407.25,421.76,80834.5214
2015-12-28,BITSTAMP:BTCUSD,421.78,436,417.01,431.04,43626.28162
2016-01-04,BITSTAMP:BTCUSD,431.54,465,426.54,448.79,50799.80944
2016-01-11,BITSTAMP:BTCUSD,448.2,451.13,352,380.16,100170.1996
2016-01-18,BITSTAMP:BTCUSD,379.94,422.98,372.53,402.16,76684.60157
2016-01-25,BITSTAMP:BTCUSD,402.16,402.31,363.73,368.49,50604.93545
2016-02-01,BITSTAMP:BTCUSD,368.49,391.88,365,375,49519.0378
2016-02-08,BITSTAMP:BTCUSD,375,406.71,369.12,405,53282.38644
2016-02-15,BITSTAMP:BTCUSD,405.5,447.99,393.4,438.5,63646.2582
2016-02-22,BITSTAMP:BTCUSD,438.33,440,409.07,431.68,41502.53264
2016-02-29,BITSTAMP:BTCUSD,430.26,440.99,382,406.23,58580.72209
2016-03-07,BITSTAMP:BTCUSD,406.15,421.91,403.03,413.04,35522.59984
2016-03-14,BITSTAMP:BTCUSD,412.99,419,403.34,411.28,28681.41429
2016-03-21,BITSTAMP:BTCUSD,410.62,419,406.5,416.64,19082.60904
2016-03-28,BITSTAMP:BTCUSD,424.62,424.77,407.22,419.11,24971.10193
2016-04-04,BITSTAMP:BTCUSD,418.51,423.99,412,418.36,21245.40443
2016-04-11,BITSTAMP:BTCUSD,420.4,432.87,377.87,427.42,22354.82627
2016-04-18,BITSTAMP:BTCUSD,427.15,470.02,378.98,460.02,34850.34001
2016-04-25,BITSTAMP:BTCUSD,460.03,469.87,393.15,453,27251.89787
2016-05-02,BITSTAMP:BTCUSD,452.99,463.97,438.59,458.21,26993.04078
2016-05-09,BITSTAMP:BTCUSD,457.75,464.79,447.38,457.56,21889.61596
2016-05-16,BITSTAMP:BTCUSD,457.56,458,435,438.8,22944.61523
2016-05-23,BITSTAMP:BTCUSD,438.72,540,436.4,517.84,46135.44145
2016-05-30,BITSTAMP:BTCUSD,517.6,588.71,510.01,573.91,47957.46871
2016-06-06,BITSTAMP:BTCUSD,573.8,683.02,563,672.13,39798.13797
2016-06-13,BITSTAMP:BTCUSD,668.73,778.85,655,761.44,74852.817
2016-06-20,BITSTAMP:BTCUSD,759.12,763.99,540.17,657.79,104143.954
2016-06-27,BITSTAMP:BTCUSD,630.16,704.99,618.03,658.27,49986.59694
2016-07-04,BITSTAMP:BTCUSD,659.77,682.36,605.5,648.76,38661.74848
2016-07-11,BITSTAMP:BTCUSD,648.77,684.19,639.31,679.54,24577.20664
2016-07-18,BITSTAMP:BTCUSD,679.54,682.21,645,661.47,18737.11458
2016-07-25,BITSTAMP:BTCUSD,659.64,661.99,614.97,623.83,17468.27632
2016-08-01,BITSTAMP:BTCUSD,622.5,630,465.28,592.47,65343.91799
2016-08-08,BITSTAMP:BTCUSD,592.47,603,556.24,568.76,22051.03814
2016-08-15,BITSTAMP:BTCUSD,568.76,583.99,552.3,577.55,25677.59997
2016-08-22,BITSTAMP:BTCUSD,577.55,585.95,564.81,573.2,23525.50451
2016-08-29,BITSTAMP:BTCUSD,573.2,609.05,566.86,603.72,25116.71918
2016-09-05,BITSTAMP:BTCUSD,605.72,628.99,592.46,606.32,26822.9099
2016-09-12,BITSTAMP:BTCUSD,604.08,610.69,601.1,608,18000.02841
2016-09-19,BITSTAMP:BTCUSD,608,609.5,592.1,598.98,17473.75619
2016-09-26,BITSTAMP:BTCUSD,598.95,614.28,596.1,608.6,17480.03541
2016-10-03,BITSTAMP:BTCUSD,608.6,616.99,604.99,613.06,15682.32732
2016-10-10,BITSTAMP:BTCUSD,612.12,642,612.12,638.97,21232.50504
2016-10-17,BITSTAMP:BTCUSD,638.97,656,624.13,648.74,23129.99592
2016-10-24,BITSTAMP:BTCUSD,648.71,717.99,640,697.23,33380.12843
2016-10-31,BITSTAMP:BTCUSD,697.1,745.19,670.32,709.93,37188.97621
2016-11-07,BITSTAMP:BTCUSD,709.92,740.86,683.23,700.38,35418.39313
2016-11-14,BITSTAMP:BTCUSD,700.38,755.07,697.14,727.09,43254.63053
2016-11-21,BITSTAMP:BTCUSD,727.09,750,722.3,727.32,26673.41091
2016-11-28,BITSTAMP:BTCUSD,727.32,778.07,721,762,36581.17353
2016-12-05,BITSTAMP:BTCUSD,762,774.12,743,768.97,28520.87983
2016-12-12,BITSTAMP:BTCUSD,768.97,793.27,765.1,788.67,21477.81845
2016-12-19,BITSTAMP:BTCUSD,788.34,920,787.01,890.67,56709.60192
2016-12-26,BITSTAMP:BTCUSD,890.65,1005,888,997.75,52597.39939
2017-01-02,BITSTAMP:BTCUSD,997.75,1139.89,812.28,909.75,130728.2584
2017-01-09,BITSTAMP:BTCUSD,909.8,918.4,751.34,821.86,92826.21567
2017-01-16,BITSTAMP:BTCUSD,821.86,937.74,818.09,923.76,60386.56035
2017-01-23,BITSTAMP:BTCUSD,923.75,927.57,881.48,912.01,30759.39263
2017-01-30,BITSTAMP:BTCUSD,913.12,1044.23,910,1011.07,48914.77048
2017-02-06,BITSTAMP:BTCUSD,1010.03,1074.69,913.73,1000.73,63161.77528
2017-02-13,BITSTAMP:BTCUSD,1000.73,1068.99,975.1,1051.8,33282.25374
2017-02-20,BITSTAMP:BTCUSD,1051.8,1220,1044.39,1179.05,64898.33535
2017-02-27,BITSTAMP:BTCUSD,1180.46,1298,1169,1273,41646.79528
2017-03-06,BITSTAMP:BTCUSD,1269.98,1350,975,1226.62,86539.53241
2017-03-13,BITSTAMP:BTCUSD,1226.42,1260,944.36,1017.97,78732.9894
2017-03-20,BITSTAMP:BTCUSD,1012.88,1117.9,891.33,960,77470.53549
2017-03-27,BITSTAMP:BTCUSD,959.08,1100,952.95,1078.01,60680.0366
2017-04-03,BITSTAMP:BTCUSD,1076.59,1216.87,1076.19,1206.2,46207.07743
2017-04-10,BITSTAMP:BTCUSD,1205.2,1229,1141,1162.31,31268.61152
2017-04-17,BITSTAMP:BTCUSD,1162.31,1252.32,1161,1241.99,32950.74664
2017-04-24,BITSTAMP:BTCUSD,1242,1356,1234,1350.21,39411.95592
2017-05-01,BITSTAMP:BTCUSD,1348.88,1623.01,1341.22,1554.01,79409.84428
2017-05-08,BITSTAMP:BTCUSD,1554.38,1892,1554.38,1784,94671.97949
2017-05-15,BITSTAMP:BTCUSD,1782.3,2063.11,1641.22,2017.55,93126.14311
2017-05-22,BITSTAMP:BTCUSD,2017.55,2760.1,1850,2178.81,155768.4519
2017-05-29,BITSTAMP:BTCUSD,2172.54,2584.34,2110,2530.27,93043.44403
2017-06-05,BITSTAMP:BTCUSD,2530.27,2967.46,2525.28,2954.22,93979.26297
2017-06-12,BITSTAMP:BTCUSD,2954.23,2980,2120,2516.98,148795.7937
2017-06-19,BITSTAMP:BTCUSD,2516.98,2789,2432,2502.03,84989.1452
2017-06-26,BITSTAMP:BTCUSD,2502.26,2594.78,2291,2504.37,88202.38791
2017-07-03,BITSTAMP:BTCUSD,2504.81,2639.47,2462,2502.28,59904.36465
2017-07-10,BITSTAMP:BTCUSD,2504,2527.88,1830,1917.63,114603.9664
2017-07-17,BITSTAMP:BTCUSD,1917.72,2938,1910.57,2749.02,144460.8797
2017-07-24,BITSTAMP:BTCUSD,2756.8,2825,2400,2742.37,95398.49286
2017-07-31,BITSTAMP:BTCUSD,2745.76,3339.66,2615,3222.75,70478.58583
2017-08-07,BITSTAMP:BTCUSD,3216.78,4190,3178.72,4053.87,91259.76614
2017-08-14,BITSTAMP:BTCUSD,4053.87,4480,3800,4058.68,106015.9957
2017-08-21,BITSTAMP:BTCUSD,4058.64,4449.98,3600,4337.68,79305.3157
2017-08-28,BITSTAMP:BTCUSD,4329.91,4979.9,4169.01,4606.26,81722.33065
2017-09-04,BITSTAMP:BTCUSD,4603.68,4679.97,4001.93,4226.22,120234.1946
2017-09-11,BITSTAMP:BTCUSD,4226.21,4377.65,2972.01,3662.99,190649.1979
2017-09-18,BITSTAMP:BTCUSD,3662.95,4122.7,3514,3664.22,93688.94717
2017-09-25,BITSTAMP:BTCUSD,3667.01,4377.22,3658.39,4377.22,76596.22232
2017-10-02,BITSTAMP:BTCUSD,4369.33,4612,4137.96,4597.98,60774.35124
2017-10-09,BITSTAMP:BTCUSD,4597.97,5846.43,4541,5679.7,102154.0776
2017-10-16,BITSTAMP:BTCUSD,5683.92,6180,5101.36,5969,89751.55898
2017-10-23,BITSTAMP:BTCUSD,5967.38,6316.85,5366,6137.37,90679.39484
2017-10-30,BITSTAMP:BTCUSD,6133.01,7590,6024.03,7372.72,96898.05083
2017-11-06,BITSTAMP:BTCUSD,7373.3,7888,5555.55,5870.37,149308.5156
2017-11-13,BITSTAMP:BTCUSD,5870.03,8087.35,5846,8016.58,108764.3201
2017-11-20,BITSTAMP:BTCUSD,8016.58,9366.6,7770,9271.06,70679.21429
2017-11-27,BITSTAMP:BTCUSD,9278.99,11800.01,9000,11250,123566.9
2017-12-04,BITSTAMP:BTCUSD,11250,16666.66,10850,14691,131326.7445
2017-12-11,BITSTAMP:BTCUSD,14690.99,19666,14677.19,18953,99156.7035
2017-12-18,BITSTAMP:BTCUSD,18953,19220,11159.93,14157.87,185506.9482
