Date,Open,High,Low,Close,Volume
2019-02-08,3398.4,3398.71,3390.37,3393.78,644.753349
2019-02-09,3660.27,3667.89,3641.34,3654.84,1314.917659
2019-02-10,3665.18,3674.0,3656.85,3657.19,615.475831
2019-02-11,3679.75,3684.9,3620.17,3641.68,3262.7224
2019-02-12,3631.05,3632.82,3582.34,3607.65,2763.607727
2019-02-13,3631.51,3642.85,3624.0,3636.73,635.831125
2019-02-14,3608.34,3626.4,3605.79,3619.98,836.291737
2019-02-15,3590.57,3602.53,3587.0,3598.85,497.761887
2019-02-16,3602.49,3610.59,3597.91,3609.83,815.727331
2019-02-17,3617.22,3629.37,3615.08,3623.2,1078.919072
2019-02-18,3667.62,3706.0,3655.0,3699.0,3801.550996
2019-02-19,3897.35,3974.98,3896.01,3947.33,3780.391145
2019-02-20,3907.35,3917.13,3870.66,3887.98,2631.436915
2019-02-21,3969.74,3975.13,3944.0,3956.04,1834.008244
2019-02-22,3937.31,3944.77,3931.4,3937.18,935.466015
2019-02-23,3962.0,3964.89,3953.36,3958.92,633.794413
2019-02-24,4118.0,4146.0,4115.78,4137.34,1305.957981
2019-02-25,3743.56,3782.46,3740.0,3775.37,1503.270045
2019-02-26,3828.44,3833.85,3821.61,3830.17,949.179712
2019-02-27,3809.31,3810.88,3791.66,3801.7,894.420411
2019-02-28,3818.04,3829.12,3809.88,3825.87,1079.956244
2019-03-01,3814.26,3823.7,3813.01,3819.35,645.72881
2019-03-02,3822.17,3833.55,3817.5,3829.24,656.849443
2019-03-03,3819.97,3831.27,3818.72,3827.0,832.822746
2019-03-04,3807.32,3830.0,3807.05,3827.81,1389.835716
2019-03-05,3716.1,3724.69,3713.9,3719.42,572.409465
2019-03-06,3857.58,3870.0,3813.09,3835.93,1974.067028
2019-03-07,3861.84,3883.03,3857.0,3875.55,1213.780154
2019-03-08,3873.63,3881.83,3862.7,3878.19,783.279542
2019-03-09,3864.88,3887.88,3854.75,3875.84,1769.699962
2019-03-10,3943.43,3943.43,3921.45,3928.83,1074.768398
2019-03-11,3915.99,3930.0,3915.99,3922.83,803.353589
2019-03-12,3871.61,3876.0,3836.86,3843.74,3126.521025
2019-03-13,3882.69,3887.64,3873.92,3883.9,987.234405
2019-03-14,3866.0,3878.98,3860.0,3878.15,912.89332
2019-03-15,3877.12,3886.0,3876.13,3885.78,740.57886
2019-03-16,3924.46,3947.0,3921.98,3941.84,882.285865
2019-03-17,4005.98,4012.0,3965.42,3980.79,1376.825096
2019-03-18,3981.85,4007.67,3973.14,4005.02,1357.996302
2019-03-19,3987.83,3999.4,3983.14,3998.01,676.115918
2019-03-20,4017.48,4031.53,3980.5,3990.79,1283.501372
2019-03-21,4043.04,4054.58,4040.23,4049.7,1108.428431
2019-03-22,3980.85,3990.29,3971.0,3986.33,747.197927
2019-03-23,3987.89,3988.6,3978.01,3982.39,627.48334
2019-03-24,4006.01,4006.02,3996.02,4000.87,697.229044
2019-03-25,3991.35,3993.67,3980.75,3986.0,556.752262
2019-03-26,3935.47,3958.98,3931.0,3934.2,1015.844041
2019-03-27,3948.77,3965.62,3936.15,3962.63,1501.584485
2019-03-28,4039.58,4039.7,4011.0,4030.39,1575.920873
2019-03-29,4028.22,4044.65,4026.1,4029.22,1538.209177
2019-03-30,4104.24,4140.0,4097.2,4131.42,1630.871408
2019-03-31,4106.99,4116.12,4095.01,4096.61,720.042811
2019-04-01,4102.44,4127.65,4067.0,4121.69,2532.226223
2019-04-02,4144.54,4165.0,4140.54,4153.15,1005.324767
2019-04-03,4857.19,4950.0,4849.0,4937.77,7134.638007
2019-04-04,4932.59,4994.0,4880.0,4989.17,4259.600293
2019-04-05,4898.64,4954.06,4896.82,4932.59,1879.696642
2019-04-06,5004.96,5004.98,4975.24,4991.29,842.510986
2019-04-07,5042.07,5062.74,5026.0,5039.61,783.07825
2019-04-08,5170.27,5250.19,5152.59,5244.83,3396.421377
2019-04-09,5238.38,5238.4,5180.31,5185.83,1732.948866
2019-04-10,5150.0,5179.71,5135.0,5165.11,1308.276494
2019-04-11,5307.86,5332.67,5278.0,5295.26,1902.56882
2019-04-12,5017.37,5023.99,4993.0,4999.0,921.235006
2019-04-13,5047.0,5050.93,5030.01,5036.77,466.508234
2019-04-14,5047.45,5060.0,5042.67,5055.03,393.272232
2019-04-15,5131.28,5145.24,5125.89,5135.0,832.273921
2019-04-16,5024.95,5049.77,5014.97,5044.0,649.13408
2019-04-17,5173.72,5230.4,5171.01,5191.77,2096.137977
2019-04-18,5202.41,5216.0,5198.8,5206.67,428.295831
2019-04-19,5258.44,5260.0,5243.09,5253.12,545.503985
2019-04-20,5258.68,5274.62,5254.1,5255.94,422.240772
2019-04-21,5292.91,5314.35,5285.02,5297.34,950.225597
2019-04-22,5257.41,5268.94,5255.01,5256.92,525.632692
2019-04-23,5357.14,5365.76,5332.41,5351.59,812.753152
2019-04-24,5490.91,5523.98,5486.54,5500.0,1620.791043
2019-04-25,5415.0,5437.46,5405.36,5425.7,1011.095258
2019-04-26,5220.47,5275.0,5161.62,5268.09,4288.731036
2019-04-27,5315.0,5326.12,5296.66,5301.17,656.712753
2019-04-28,5295.69,5319.78,5293.54,5310.16,448.233806
2019-04-29,5309.81,5327.97,5297.33,5325.36,545.104511
2019-04-30,5238.14,5257.14,5229.06,5243.9,562.984005
2019-05-01,5321.94,5358.13,5316.2,5335.62,1362.165784
2019-05-02,5383.2,5394.0,5375.66,5384.44,405.579775
2019-05-03,5494.81,5530.38,5477.57,5529.18,1864.444614
2019-05-04,5770.62,5850.61,5768.73,5831.12,2012.113302
2019-05-05,5829.83,5839.9,5760.0,5805.64,2033.936272
2019-05-06,5773.18,5796.59,5670.0,5717.22,1929.578158
2019-05-07,5749.92,5818.0,5747.74,5801.95,1403.461361
2019-05-08,5846.34,5901.0,5772.2,5862.92,4869.316221
2019-05-09,5986.66,6073.33,5983.71,6048.26,1999.318606
2019-05-10,6209.95,6237.98,6186.56,6186.71,1257.585204
2019-05-11,6375.16,6427.72,6372.85,6410.47,721.386057
2019-05-12,7076.24,7211.41,6876.12,7019.31,5643.48121
2019-05-13,6968.24,7041.0,6870.0,7024.45,2061.331056
2019-05-14,7795.62,7947.05,7755.79,7864.08,3206.067776
2019-05-15,7945.26,8116.28,7924.18,7996.1,3277.14859
2019-05-16,8169.08,8313.35,8137.68,8287.07,4361.679736
2019-05-17,7868.67,7925.0,7857.14,7879.69,1427.552117
2019-05-18,7355.28,7434.61,7255.05,7284.62,3447.24861
2019-05-19,7257.32,7313.4,7243.08,7294.19,1001.38141
2019-05-20,8147.94,8156.03,7780.0,7907.18,7200.384192
2019-05-21,7937.16,7998.0,7872.45,7892.3,2722.493409
2019-05-22,7904.48,7978.1,7900.02,7972.91,1190.228709
2019-05-23,7627.8,7650.0,7533.0,7636.28,3321.708886
2019-05-24,7849.95,7867.09,7803.39,7860.4,1983.07499
2019-05-25,7964.52,7996.0,7930.0,7968.98,1128.821352
2019-05-26,8023.0,8047.5,8013.6,8020.02,840.564549
2019-05-27,8612.54,8823.0,8612.17,8777.16,4920.146708
2019-05-28,8752.52,8798.49,8716.32,8728.88,1544.048799
2019-05-29,8716.87,8716.87,8651.0,8679.67,1013.888267
2019-05-30,8646.5,8673.41,8590.0,8672.09,1646.796461
2019-05-31,8267.1,8338.0,8260.0,8309.34,3214.322092
2019-06-01,8555.0,8591.83,8491.52,8585.99,1716.259502
2019-06-02,8545.1,8588.33,8524.0,8564.83,593.133892
2019-06-03,8726.0,8738.15,8638.02,8667.07,1365.494746
2019-06-04,8115.66,8115.66,7780.4,7988.13,10003.219
2019-06-05,7687.04,7805.99,7687.04,7756.67,2443.811593
2019-06-06,7778.08,7830.0,7742.12,7785.42,1094.850989
2019-06-07,7787.57,7815.0,7755.93,7767.86,1207.058658
2019-06-08,7978.94,8044.65,7960.0,8035.58,808.109623
2019-06-09,7895.28,7935.0,7845.5,7868.37,853.683615
2019-06-10,7627.57,7630.0,7511.0,7599.29,2268.54433
2019-06-11,7981.0,8010.0,7913.09,7961.65,1640.480063
2019-06-12,7884.9,7896.64,7788.99,7809.04,1403.204241
2019-06-13,8127.64,8147.26,8101.02,8125.0,930.02485
2019-06-14,8216.44,8243.03,8191.93,8201.58,897.626585
2019-06-15,8650.88,8670.32,8575.78,8593.63,2801.926491
2019-06-16,8810.77,8815.38,8760.0,8789.16,856.737479
2019-06-17,8953.0,9169.31,8950.0,9151.17,2606.497752
2019-06-18,9312.13,9336.36,9262.0,9284.35,1282.218235
2019-06-19,9081.97,9165.0,9036.71,9161.08,1516.889701
2019-06-20,9253.76,9281.43,9238.73,9244.53,675.975422
2019-06-21,9518.06,9579.5,9518.06,9571.58,854.654955
2019-06-22,10159.86,10168.9,9921.72,10085.34,7989.049012
2019-06-23,10729.0,10955.0,10701.83,10889.75,2768.834073
2019-06-24,10905.95,10905.96,10620.8,10728.32,4050.177601
2019-06-25,11056.59,11130.0,11026.0,11072.07,1556.775634
2019-06-26,11821.28,11995.46,11741.0,11950.78,5027.584331
2019-06-27,13098.38,13478.04,12860.02,13173.69,7856.086845
2019-06-28,11329.99,11660.84,11200.04,11659.69,5249.269862
2019-06-29,12407.06,12441.54,12231.0,12277.0,2786.912207
2019-06-30,11903.13,12155.0,11901.3,12135.03,2465.311563
2019-07-01,10854.1,11104.41,10719.0,11091.54,5443.615843
2019-07-02,10624.9,10700.0,10365.6,10365.6,3183.929738
2019-07-03,10844.98,11297.0,10841.04,11266.66,7529.134137
2019-07-04,11940.0,12000.0,11780.0,11805.0,4572.575941
2019-07-05,11145.67,11230.0,11002.63,11170.81,4205.04498
2019-07-06,10982.41,11400.0,10964.51,11399.94,3974.814546
2019-07-07,11256.45,11258.54,11110.01,11200.45,1523.382832
2019-07-08,11410.0,11460.0,11343.86,11373.7,1045.790219
2019-07-09,12238.6,12277.44,12170.01,12209.88,1358.699233
2019-07-10,12548.51,12878.0,12510.52,12842.0,4574.234751
2019-07-11,12108.11,12111.73,11775.01,11944.35,4427.07771
2019-07-12,11342.88,11508.61,11194.12,11460.77,3760.570798
2019-07-13,11757.22,11799.98,11678.04,11707.75,1059.685375
2019-07-14,11355.78,11419.99,11279.47,11301.44,1645.133916
2019-07-15,10174.18,10200.0,9900.0,10008.21,10667.495282
2019-07-16,10833.78,10966.3,10801.92,10910.15,1776.84105
2019-07-17,9430.17,9630.0,9426.35,9500.78,2797.042698
2019-07-18,9668.86,9695.0,9521.0,9599.23,2429.83703
2019-07-19,10628.64,10673.7,10550.0,10649.49,2060.093934
2019-07-20,10505.78,10588.0,10415.5,10449.86,1876.410014
2019-07-21,10740.27,10817.9,10650.21,10776.63,2334.009131
2019-07-22,10590.15,10683.16,10552.0,10592.81,1410.32393
2019-07-23,10343.08,10343.97,10203.05,10269.49,1486.81461
2019-07-24,9864.78,9870.22,9634.22,9691.56,4730.747289
2019-07-25,9763.4,10160.0,9720.03,10100.0,4269.383529
2019-07-26,9882.15,9882.15,9650.0,9725.73,3416.720726
2019-07-27,9824.0,10161.4,9815.0,10142.18,6213.873797
2019-07-28,9478.92,9488.26,9370.0,9424.0,991.06701
2019-07-29,9541.54,9550.0,9493.25,9531.84,1167.443527
2019-07-30,9509.07,9539.0,9503.07,9532.58,639.808725
2019-07-31,9575.0,9699.0,9555.0,9691.42,1787.784538
2019-08-01,10080.53,10155.06,10030.11,10043.02,2234.513056
2019-08-02,10375.0,10440.61,10281.35,10374.99,2317.032747
2019-08-03,10523.75,10555.07,10497.93,10516.69,826.936275
2019-08-04,10816.86,10897.0,10805.0,10833.66,1583.551367
2019-08-05,10929.99,11198.0,10927.8,11177.15,3262.80652
2019-08-06,11830.0,11839.82,11705.0,11779.93,1917.231061
2019-08-07,11481.69,11520.0,11382.84,11474.18,1825.209636
2019-08-08,11975.04,12017.75,11885.0,11975.0,1618.542273
2019-08-09,11994.17,12045.68,11887.0,11969.96,2689.050334
2019-08-10,11879.98,11985.0,11878.07,11928.71,1934.510682
2019-08-11,11309.24,11465.0,11286.3,11402.6,1462.913534
2019-08-12,11539.08,11577.89,11450.0,11480.8,985.524332
2019-08-13,11398.35,11435.54,11355.99,11427.68,651.834375
2019-08-14,10893.36,10897.48,10750.0,10765.02,1953.221082
2019-08-15,10055.16,10234.08,10050.48,10133.79,2997.04958
2019-08-16,10296.77,10368.29,10250.0,10302.36,1294.729643
2019-08-17,10331.15,10359.99,10201.0,10234.05,1615.590799
2019-08-18,10216.05,10278.88,10207.24,10227.21,533.054527
2019-08-19,10306.17,10328.11,10258.6,10325.45,866.600397
2019-08-20,10914.73,10949.96,10871.0,10890.77,1823.536171
2019-08-21,10760.51,10804.13,10670.01,10693.14,1165.102089
2019-08-22,10140.82,10163.56,10038.52,10074.2,1002.585765
2019-08-23,10099.9,10135.55,10019.79,10108.59,1518.974517
2019-08-24,10388.16,10419.42,10353.53,10390.92,786.995177
2019-08-25,10134.61,10168.26,10109.13,10123.09,549.075263
2019-08-26,10142.69,10604.0,10137.93,10491.27,8985.596657
2019-08-27,10373.6,10391.08,10319.06,10348.84,1038.497037
2019-08-28,10185.69,10189.27,10129.0,10144.88,476.758891
2019-08-29,9721.0,9724.0,9637.85,9692.19,1446.174251
2019-08-30,9499.01,9540.0,9420.23,9447.89,1170.03536
2019-08-31,9582.76,9614.29,9566.42,9597.43,631.888996
2019-09-01,9588.74,9630.0,9579.34,9617.06,546.960415
2019-09-02,9723.59,9756.34,9712.5,9742.36,3571.926755
2019-09-03,10340.0,10403.08,10340.0,10372.52,1147.969015
2019-09-04,10611.85,10629.52,10555.52,10571.02,1278.372257
2019-09-05,10565.92,10575.2,10487.16,10508.55,2093.309683
2019-09-06,10563.13,10598.8,10555.0,10570.6,715.594008
2019-09-07,10298.71,10354.94,10288.57,10330.6,996.536343
2019-09-08,10455.9,10501.0,10452.01,10496.42,324.714955
2019-09-09,10381.24,10404.74,10368.87,10388.03,376.263268
2019-09-10,10302.58,10365.48,10298.0,10335.96,774.148958
2019-09-11,10098.19,10293.0,10090.0,10139.07,2787.13453
2019-09-12,10158.75,10205.22,10136.95,10155.01,1424.590371
2019-09-13,10415.01,10439.0,10366.86,10385.78,974.393648
2019-09-14,10344.13,10354.94,10292.66,10308.91,965.351008
2019-09-15,10332.81,10360.0,10313.0,10322.23,658.593982
2019-09-16,10303.34,10347.0,10302.0,10329.1,890.553205
2019-09-17,10249.68,10262.42,10169.51,10218.45,1026.904051
2019-09-18,10187.48,10219.64,10182.28,10214.04,679.830167
2019-09-19,10156.41,10185.4,10140.01,10177.05,912.344372
2019-09-20,10243.7,10281.0,10215.0,10224.0,1397.884952
2019-09-21,10167.92,10176.7,10136.04,10158.48,638.841893
2019-09-22,9985.15,10004.33,9937.71,9960.0,851.391257
2019-09-23,10028.05,10049.99,9958.0,9990.82,1487.792548
2019-09-24,9702.2,9749.9,9604.0,9747.36,1926.224473
2019-09-25,8497.55,8725.0,8490.47,8674.46,3348.846195
2019-09-26,8430.05,8444.3,8372.14,8384.21,1289.184513
2019-09-27,8063.49,8096.07,7929.0,7968.1,1699.680094
2019-09-28,8177.47,8211.79,8155.81,8197.94,1189.336937
2019-09-29,8199.38,8229.13,8162.28,8202.6,1254.026036
2019-09-30,8043.04,8056.55,7970.0,8008.59,948.328423
2019-10-01,8289.97,8310.08,8188.0,8199.66,1870.174803
2019-10-02,8292.67,8329.0,8265.0,8285.16,650.283897
2019-10-03,8360.0,8393.0,8314.01,8318.42,1727.651486
2019-10-04,8224.43,8232.41,8080.03,8109.06,2639.662053
2019-10-05,8137.09,8149.99,8100.0,8129.31,1523.829874
2019-10-06,8127.55,8153.87,8118.83,8130.89,531.984714
2019-10-07,7855.3,7867.43,7762.0,7817.71,2646.725331
2019-10-08,8190.82,8230.0,8186.45,8228.02,1347.261816
2019-10-09,8170.79,8203.7,8137.26,8182.17,1507.386613
2019-10-10,8562.15,8592.0,8547.77,8554.97,1107.509398
2019-10-11,8557.82,8572.91,8491.38,8502.41,1609.400042
2019-10-12,8257.95,8307.99,8250.0,8272.38,1192.092748
2019-10-13,8301.98,8333.29,8276.33,8320.52,922.672072
2019-10-14,8275.24,8277.0,8241.9,8273.06,757.684054
2019-10-15,8346.86,8403.0,8346.8,8356.4,3077.620372
2019-10-16,8159.3,8171.53,8144.35,8167.25,1074.702598
2019-10-17,7995.02,7997.4,7952.63,7964.84,1006.543768
2019-10-18,8070.71,8093.51,8050.0,8080.86,693.886265
2019-10-19,7946.89,7952.32,7910.0,7923.81,1036.975347
2019-10-20,7949.87,7953.21,7891.16,7917.55,1333.008698
2019-10-21,8223.35,8235.0,8193.14,8199.23,1376.094149
2019-10-22,8197.28,8206.94,8161.31,8185.3,1311.979334
2019-10-23,8020.06,8044.99,8000.0,8029.13,1395.374201
2019-10-24,7468.47,7497.96,7448.0,7459.72,1332.345363
2019-10-25,7412.41,7434.1,7411.94,7421.29,933.724851
2019-10-26,8655.88,9371.4,8470.38,9200.15,16004.033958
2019-10-27,9230.0,9369.8,9175.0,9217.0,4098.273042
2019-10-28,9528.23,9702.8,9527.17,9696.1,2730.082314
2019-10-29,9204.45,9288.0,9188.8,9267.91,2095.416446
2019-10-30,9407.62,9409.84,9245.01,9352.9,2502.996049
2019-10-31,9154.02,9204.97,9120.94,9138.32,1403.621001
2019-11-01,9140.86,9144.7,9098.28,9125.52,1312.058126
2019-11-02,9231.4,9265.29,9209.16,9243.54,1118.575654
2019-11-03,9289.85,9340.35,9288.11,9302.78,1027.879089
2019-11-04,9196.46,9209.82,9145.62,9165.74,874.581566
2019-11-05,9392.4,9399.84,9353.45,9370.89,1793.241236
2019-11-06,9307.73,9321.2,9270.0,9293.68,2286.811794
2019-11-07,9339.16,9367.99,9322.68,9340.83,992.161938
2019-11-08,9214.0,9217.11,9176.45,9205.48,1342.021181
2019-11-09,8773.74,8827.44,8730.5,8813.02,1662.026392
2019-11-10,8809.18,8810.43,8770.58,8774.52,574.385715
2019-11-11,9040.16,9057.34,9027.0,9042.97,1166.44255
2019-11-12,8733.36,8761.82,8713.93,8741.68,1060.776465
2019-11-13,8821.91,8844.99,8760.58,8786.26,1824.935101
2019-11-14,8777.54,8800.0,8770.11,8777.91,1011.929032
2019-11-15,8646.38,8659.41,8610.87,8611.98,1248.596315
2019-11-16,8471.62,8480.5,8400.0,8467.96,1737.693463
2019-11-17,8490.74,8519.53,8484.88,8504.65,1145.068697
2019-11-18,8502.87,8503.52,8456.0,8494.5,1188.72228
2019-11-19,8186.5,8218.63,8174.07,8183.39,962.835952
2019-11-20,8133.83,8135.99,8095.0,8124.07,1037.448179
2019-11-21,8098.56,8099.25,8080.35,8098.48,550.095767
2019-11-22,7627.79,7685.02,7616.88,7685.02,1607.166984
2019-11-23,7268.23,7284.57,7143.0,7195.03,2532.006061
2019-11-24,7311.1,7330.39,7222.0,7244.74,2478.209091
2019-11-25,6900.23,6918.66,6805.59,6879.96,6233.974622
2019-11-26,7109.99,7156.0,7051.0,7137.25,2879.161804
2019-11-27,7154.75,7169.0,7118.94,7156.37,1235.7529
2019-11-28,7507.9,7569.19,7503.08,7559.0,1732.665041
2019-11-29,7418.52,7485.97,7362.3,7469.31,2703.859173
2019-11-30,7740.99,7769.26,7724.64,7760.31,1024.980773
2019-12-01,7540.63,7541.85,7455.08,7480.61,1877.474777
2019-12-02,7391.5,7411.0,7347.21,7367.44,1590.644622
2019-12-03,7294.42,7400.0,7292.0,7363.5,2561.434645
2019-12-04,7292.71,7294.03,7110.02,7143.0,6014.656425
2019-12-05,7194.59,7223.6,7162.0,7219.3,1787.30939
2019-12-06,7389.0,7389.14,7313.91,7371.45,1971.46089
2019-12-07,7527.8,7554.63,7500.0,7522.0,2121.859987
2019-12-08,7487.31,7499.75,7430.0,7474.35,2121.647464
2019-12-09,7510.11,7541.9,7506.5,7519.85,1029.691735
2019-12-10,7338.64,7355.0,7312.52,7343.38,1721.658335
2019-12-11,7224.15,7248.64,7220.28,7239.39,797.098867
2019-12-12,7210.0,7295.0,7113.38,7145.81,6373.70588
2019-12-13,7197.76,7216.93,7196.02,7197.66,776.188121
2019-12-14,7257.37,7258.11,7232.09,7248.0,520.421221
2019-12-15,7064.14,7065.0,7008.35,7046.28,1704.046886
2019-12-16,7119.6,7132.52,7062.55,7080.45,1411.003347
2019-12-17,6891.44,6910.78,6887.27,6895.98,944.460745
2019-12-18,6623.84,6659.09,6600.52,6654.57,1233.93113
2019-12-19,7277.83,7380.0,7206.7,7234.99,6421.657932
2019-12-20,7151.31,7160.0,7079.5,7124.96,1883.957997
2019-12-21,7188.01,7190.58,7154.14,7164.54,861.010276
2019-12-22,7131.59,7133.48,7122.47,7133.48,677.316744
2019-12-23,7500.71,7627.32,7500.36,7546.04,7268.458421
2019-12-24,7317.3,7325.59,7285.0,7305.06,1390.235324
2019-12-25,7255.77,7267.39,7224.29,7232.33,770.849829
2019-12-26,7205.01,7219.99,7190.0,7191.93,616.998038
2019-12-27,7202.0,7222.59,7190.0,7206.3,686.34488
2019-12-28,7254.77,7317.0,7238.67,7312.9,2211.054706
2019-12-29,7315.36,7316.14,7290.0,7307.64,679.169399
2019-12-30,7388.43,7389.83,7312.0,7339.1,1594.398613
2019-12-31,7246.0,7255.0,7200.0,7251.0,1792.533352
2020-01-01,7195.24,7196.25,7175.46,7177.02,511.814901
