Date,Open,High,Low,Close,Volume
2021-05-09,58866.53,59075.0,58505.95,58527.0,1976.4239
2021-05-10,58240.83,58887.82,58009.96,58858.6,2735.070297
2021-05-11,55816.14,56435.48,55429.99,55460.08,3554.538645
2021-05-12,56670.02,57360.07,56555.12,57348.95,3166.907053
2021-05-13,49537.15,50630.0,46000.0,49666.99,19866.030393
2021-05-14,49671.92,50241.19,49479.77,50029.78,4470.636113
2021-05-15,49844.16,50320.24,49269.78,49444.7,3240.054837
2021-05-16,46762.99,47698.0,46467.0,47283.43,5439.308207
2021-05-17,46426.83,46686.0,45481.64,45551.72,4098.536169
2021-05-18,43538.02,44631.78,43150.79,44386.26,6210.140676
2021-05-19,42849.78,43584.9,42500.0,42610.25,5053.494032
2021-05-20,36671.23,38180.0,34850.0,35817.31,18051.56914
2021-05-21,40525.39,42200.0,40470.23,41725.59,6509.397921
2021-05-22,37263.35,37741.92,36877.0,37654.31,5150.910109
2021-05-23,37458.51,38270.64,36668.99,38191.0,6779.163363
2021-05-24,34681.44,35726.34,34664.77,35191.4,7270.153693
2021-05-25,38810.99,39791.77,38502.73,39387.52,7313.987303
2021-05-26,38324.72,38600.0,37800.44,38099.53,3715.166099
2021-05-27,39241.92,39243.1,38356.09,38615.78,3410.586002
2021-05-28,38529.99,38877.83,37900.0,37998.94,4191.985106
2021-05-29,35661.79,36437.5,35617.87,36214.77,3989.262001
2021-05-30,34605.15,34616.26,33379.0,33855.95,6060.999971
2021-05-31,35641.26,36000.0,35200.0,35312.83,3371.935334
2021-06-01,37253.82,37894.81,37100.0,37798.31,5234.072735
2021-06-02,36694.85,36900.0,36059.12,36179.39,2792.547517
2021-06-03,37568.68,37903.14,37291.35,37469.31,2938.209713
2021-06-04,39246.78,39289.07,38575.9,38682.38,3036.887123
2021-06-05,36829.15,37800.0,36613.22,37684.66,3709.283404
2021-06-06,35516.07,35774.99,35405.61,35570.55,2239.877294
2021-06-07,35796.31,36420.0,35498.62,36293.02,4014.241959
2021-06-08,33556.96,34068.01,33340.0,33670.35,7752.349081
2021-06-09,33380.8,33540.47,32858.68,32886.11,3656.210678
2021-06-10,37388.05,37666.11,36853.95,36948.32,5776.297141
2021-06-11,36677.83,37300.0,36311.4,36421.28,4451.818871
2021-06-12,37331.98,37463.63,36972.96,37064.84,3959.955136
2021-06-13,35546.12,35777.77,35342.14,35712.36,2028.40821
2021-06-14,39020.56,39252.0,38770.0,39122.18,4283.751167
2021-06-15,40516.28,40900.0,40169.51,40355.88,4690.099098
2021-06-16,40143.8,40154.34,39810.0,39880.03,2171.628738
2021-06-17,38349.0,38659.31,38213.23,38624.13,2618.787348
2021-06-18,38092.97,38202.84,37562.72,37675.5,2355.453973
2021-06-19,35820.48,35937.05,35640.44,35744.1,2064.277675
2021-06-20,35483.72,35668.53,35119.21,35383.66,2796.431949
2021-06-21,35600.17,35750.0,35230.87,35575.15,2575.715748
2021-06-22,31614.12,31886.0,31168.0,31783.14,7622.35781
2021-06-23,32509.56,33850.0,31683.0,33653.33,14307.994126
2021-06-24,33675.07,33879.99,33162.12,33186.98,3758.274215
2021-06-25,34663.08,35145.0,34586.99,34590.51,3871.591666
2021-06-26,31576.09,32222.0,31300.0,32000.0,5253.841553
2021-06-27,32283.65,32650.0,31973.45,32369.29,6128.373093
2021-06-28,34702.49,34972.28,34429.99,34554.79,5014.884965
2021-06-29,34494.89,35169.56,34376.47,34902.66,4452.425909
2021-06-30,35911.72,36100.0,35636.8,35878.45,2450.80477
2021-07-01,35045.0,35057.57,34713.41,34727.83,2446.393198
2021-07-02,33502.33,33977.04,33406.98,33774.68,2924.366999
2021-07-03,33786.54,33914.6,33440.58,33526.82,1762.351263
2021-07-04,34669.12,34771.64,34495.13,34499.98,1352.384042
2021-07-05,35288.13,35293.78,34752.52,34841.07,4012.285518
2021-07-06,33690.15,34169.1,33634.76,34042.88,2141.809837
2021-07-07,34220.02,34400.0,33941.0,34162.45,1894.462062
2021-07-08,33862.11,33929.64,33103.72,33210.45,6944.323489
2021-07-09,32875.71,32882.37,32375.0,32392.49,2443.185132
2021-07-10,33815.81,34262.0,33735.85,34039.95,2149.510447
2021-07-11,33502.87,33817.83,33456.0,33719.99,1260.246051
2021-07-12,34259.0,34345.53,34082.65,34171.26,1766.315729
2021-07-13,33086.94,33222.22,32830.98,33059.99,1876.965154
2021-07-14,32729.12,32807.41,32351.0,32421.69,1827.066745
2021-07-15,32820.03,33046.86,32651.26,32951.87,1417.226922
2021-07-16,31874.49,31940.0,31556.95,31644.03,2165.772659
2021-07-17,31383.86,31636.53,31164.31,31636.52,2571.833348
2021-07-18,31520.07,32132.62,31463.0,31975.13,3005.872626
2021-07-19,31778.57,31861.79,31541.27,31600.68,1548.230056
2021-07-20,30839.65,31063.07,30749.99,30801.12,1862.693199
2021-07-21,29790.34,29875.67,29555.0,29595.55,2070.892978
2021-07-22,32144.51,32376.78,31878.79,32053.18,3445.789055
2021-07-23,32287.58,32412.21,32201.02,32364.69,1643.010862
2021-07-24,33634.1,33777.0,33401.14,33554.46,3306.18075
2021-07-25,34261.51,34436.44,33926.03,34014.08,2550.127628
2021-07-26,35381.02,36884.36,35205.78,36767.47,11104.968812
2021-07-27,37241.33,37523.75,36979.59,37443.0,3550.281352
2021-07-28,39456.61,39562.23,38925.08,39069.54,3206.064258
2021-07-29,40019.57,40278.48,39400.0,39408.26,2695.428107
2021-07-30,40018.49,40137.06,39742.59,39905.44,2046.107304
2021-07-31,42206.36,42448.0,41627.6,41890.0,5154.01405
2021-08-01,41461.84,41772.87,41120.0,41737.37,2544.490704
2021-08-02,39850.27,40099.36,39450.0,39518.73,2764.581547
2021-08-03,39146.86,39780.0,38755.56,39327.39,4067.951043
2021-08-04,38207.04,38491.71,37968.0,38406.75,1622.867759
2021-08-05,39723.17,39849.61,39533.55,39554.63,1596.773355
2021-08-06,40862.46,41015.99,39933.06,40061.99,4525.303169
2021-08-07,42836.87,43278.0,42579.16,43270.2,3119.787612
2021-08-08,44572.54,44776.0,44136.73,44573.83,4597.523317
2021-08-09,43794.36,43960.84,43050.0,43185.8,4131.980148
2021-08-10,46248.87,46700.0,45703.43,45966.4,4222.134355
2021-08-11,45585.0,45819.51,45378.41,45731.36,2112.329892
2021-08-12,45510.67,45880.0,45392.44,45761.74,2414.293795
2021-08-13,44400.06,44675.69,44217.39,44493.69,2803.717913
2021-08-14,47799.99,47834.12,47490.15,47631.85,2000.529502
2021-08-15,47068.5,47242.24,46907.28,47195.9,1285.904458
2021-08-16,46973.82,47800.0,46741.44,47546.67,4252.71541
2021-08-17,45901.3,46084.74,45239.45,45757.1,3549.64849
2021-08-18,44695.95,45031.56,44459.49,44820.0,3085.332314
2021-08-19,44699.37,45078.78,44480.58,45042.66,2341.393294
2021-08-20,46760.62,47390.0,46622.99,47140.45,3718.899618
2021-08-21,49322.47,49357.62,48713.5,48878.24,2471.873164
2021-08-22,48821.88,49031.87,48679.73,48963.69,1379.210126
2021-08-23,49239.22,49438.09,49070.01,49418.77,1620.941349
2021-08-24,49488.85,49687.49,49002.78,49221.81,2390.521068
2021-08-25,47674.01,48123.7,47652.36,48007.86,1749.992808
2021-08-26,48973.32,49352.84,48816.1,49287.63,1807.54691
2021-08-27,46843.86,47290.0,46348.0,47249.2,3041.47977
2021-08-28,49069.9,49299.0,48835.0,49245.01,2416.419835
2021-08-29,48895.35,49600.0,48727.76,49560.71,3300.564226
2021-08-30,48767.84,48888.61,48333.0,48400.01,1891.19019
2021-08-31,46982.91,47140.79,46700.0,46845.49,2784.7628
2021-09-01,47100.89,47321.42,46700.0,46754.74,2367.02148
2021-09-02,48810.51,48978.0,48584.06,48785.18,2109.68665
2021-09-03,49246.63,49375.0,48500.0,48570.37,3279.79311
2021-09-04,49998.0,50142.85,49683.85,49918.54,2059.90764
2021-09-05,49917.54,50240.0,49777.0,50164.99,1738.20967
2021-09-06,51756.88,51885.36,51456.0,51741.29,2862.49852
2021-09-07,52666.2,52766.94,52336.1,52500.01,2483.18539
2021-09-08,46868.57,47110.0,46412.98,47035.99,2796.57153
2021-09-09,46048.31,46374.23,45858.36,46339.63,2940.09539
2021-09-10,46395.14,46699.15,46262.01,46577.3,1433.34239
2021-09-11,44842.2,45247.0,44722.22,45221.27,2020.80537
2021-09-12,45173.68,45297.28,44769.5,44953.98,1785.16782
2021-09-13,46025.23,46285.71,45932.2,46046.28,1324.85241
2021-09-14,44940.72,45300.0,44594.44,45168.69,1879.67913
2021-09-15,47103.28,47369.17,46938.22,47155.08,2756.95471
2021-09-16,48121.4,48192.06,47841.5,47893.46,1520.96433
2021-09-17,47737.81,47880.0,47499.04,47499.99,1128.42949
2021-09-18,47299.98,47382.23,47035.56,47382.22,1082.09573
2021-09-19,48292.75,48372.83,47899.99,47932.01,1421.87334
2021-09-20,47241.75,47347.25,46750.43,46977.98,2097.38272
2021-09-21,43016.64,43038.18,40200.0,41666.69,12146.723174
2021-09-22,40734.09,41487.66,40565.39,41017.29,4446.77901
2021-09-23,43546.37,43853.69,43111.42,43184.37,2506.68904
2021-09-24,44865.26,44978.53,44607.78,44649.99,1996.93737
2021-09-25,42810.58,42950.0,42548.66,42727.89,1637.46591
2021-09-26,42670.63,42735.05,42306.77,42575.68,1644.22435
2021-09-27,43160.9,43968.0,42933.0,43872.24,2273.27497
2021-09-28,42147.35,42434.54,41942.0,42333.0,2023.22425
2021-09-29,41025.01,41760.0,40753.88,41596.2,2974.71787
2021-09-30,41524.29,42420.37,41410.17,42329.41,2272.04021
2021-10-01,43820.01,44059.0,43661.63,43694.48,2001.56071
2021-10-02,48141.6,48224.01,47610.76,47817.73,2213.00452
2021-10-03,47634.89,47808.19,47088.0,47272.06,2272.9527
2021-10-04,48200.01,48280.71,47840.0,47860.89,1593.37284
2021-10-05,49224.93,49799.0,49022.4,49531.0,2874.51418
2021-10-06,51471.99,51539.3,51201.05,51321.61,1874.26782
2021-10-07,55315.0,55332.31,54500.0,54794.88,3291.49488
2021-10-08,53785.22,54235.99,53711.57,54108.0,1319.71058
2021-10-09,53955.67,54298.35,53661.67,54264.17,1621.97337
2021-10-10,54949.72,55199.0,54806.95,54905.27,3461.06245
2021-10-11,54659.01,55180.0,54415.06,55159.93,3890.61709
2021-10-12,57471.35,57471.35,56588.0,56941.7,2808.22189
2021-10-13,55996.91,56520.0,55825.9,56459.81,1774.29131
2021-10-14,57370.83,57740.0,57138.72,57727.76,1814.75659
2021-10-15,57347.94,57449.99,56990.0,57050.36,1210.11554
2021-10-16,61672.42,61771.65,61182.13,61448.92,1960.12427
2021-10-17,60875.57,61167.95,60475.76,60916.18,1575.17935
2021-10-18,61528.32,62471.53,61406.27,62460.75,3532.33111
2021-10-19,62005.6,62337.04,61802.47,61857.74,1410.79159
2021-10-20,64280.59,64375.34,63982.76,64064.98,1194.72577
2021-10-21,66001.4,66033.64,65550.66,65622.05,2209.33413
2021-10-22,62193.15,62900.0,62000.0,62789.22,4458.45612
2021-10-23,60688.23,61175.0,60358.0,61172.88,1302.37971
2021-10-24,61286.75,61500.0,61058.85,61084.84,955.39674
2021-10-25,60852.22,61828.0,60650.0,61813.4,2060.85128
2021-10-26,63078.78,63293.48,62845.78,63100.0,1197.79587
2021-10-27,60328.81,60784.5,60138.4,60685.25,1810.13348
2021-10-28,58413.44,58877.48,58220.77,58250.01,1793.62424
2021-10-29,60575.9,61480.0,60174.81,61388.0,2480.51447
2021-10-30,62253.7,62359.25,61719.78,61915.36,1517.41821
2021-10-31,61859.19,62400.15,61859.18,62375.29,2649.54855
2021-11-01,61299.81,61660.27,61115.33,61560.49,1423.33658
2021-11-02,60911.12,61399.0,60624.68,60943.92,2126.42857
2021-11-03,63220.57,63500.0,62857.02,63489.02,1623.09128
2021-11-04,62896.49,63086.31,62723.52,62829.56,1116.37083
2021-11-05,61395.01,61489.99,60820.0,60873.95,1198.06029
2021-11-06,60940.18,61277.77,60777.0,61171.04,894.41649
2021-11-07,61470.62,61920.2,61322.78,61920.19,1512.47615
2021-11-08,63273.58,65040.96,63273.58,64999.68,8026.87592
2021-11-09,67525.82,67732.33,67015.2,67603.3,2403.93267
2021-11-10,66947.67,67378.7,66763.56,66996.82,1831.00518
2021-11-11,64882.42,65006.31,64157.35,64941.3,3164.68695
2021-11-12,64774.25,64946.78,64605.51,64808.14,1250.71711
2021-11-13,64122.22,64455.0,64115.41,64348.69,846.03331
2021-11-14,64380.01,65320.0,64380.0,64974.06,2003.82749
2021-11-15,65519.11,66200.0,65519.1,65875.17,4092.34168
2021-11-16,63606.73,63617.31,62462.91,62540.03,4765.151
2021-11-17,60058.87,60437.68,59450.0,59712.06,2290.4343
2021-11-18,60344.86,60740.46,60125.17,60490.37,1378.35606
2021-11-19,56891.62,57500.0,56674.0,57486.87,2527.51271
2021-11-20,58057.1,58563.33,57932.61,58233.37,1565.89198
2021-11-21,59707.52,59770.78,59276.77,59352.22,1276.16333
2021-11-22,58617.7,58757.14,57963.03,58118.54,3112.00775
2021-11-23,56243.83,56833.74,55971.97,56596.01,1852.75142
2021-11-24,57541.26,57735.0,57438.63,57493.89,1156.36576
2021-11-25,57138.29,58270.0,57108.74,58008.06,3694.0173
2021-11-26,58960.37,59150.0,58645.56,58698.42,1514.24122
2021-11-27,53723.72,54641.99,53610.0,54082.72,1882.51474
2021-11-28,54716.47,54821.0,54268.77,54660.03,1468.12328
2021-11-29,57274.89,58000.15,57136.56,57765.73,3073.53448
2021-11-30,57776.25,57964.18,57515.38,57707.38,1404.65505
2021-12-01,56950.56,57686.12,56630.0,57577.07,1693.73069
2021-12-02,57184.07,57195.67,56686.0,57009.29,1637.92321
2021-12-03,56484.26,56772.24,56419.09,56513.44,847.92592
2021-12-04,53601.05,53859.1,53000.0,53041.32,1888.59161
2021-12-05,49152.46,49699.0,48315.41,48941.95,3965.68202
2021-12-06,49396.32,49438.18,48400.0,48743.61,2057.42448
2021-12-07,50441.91,50750.0,50332.62,50634.58,1533.73366
2021-12-08,50588.95,50744.17,50319.49,50722.23,1065.20082
2021-12-09,50471.19,50797.76,50323.83,50399.83,1165.14158
2021-12-10,47535.9,48788.29,47439.29,48017.68,2449.42072
2021-12-11,47140.54,48444.44,46751.0,47746.28,4037.35492
2021-12-12,49389.99,49699.95,49208.8,49326.62,1860.27056
2021-12-13,50053.9,50189.97,49540.0,49630.66,1333.10089
2021-12-14,46702.76,47226.32,46290.0,47000.01,1757.07383
2021-12-15,48336.95,48761.0,48067.04,48136.92,1962.15338
2021-12-16,48864.98,49269.03,48723.89,49052.45,1429.90981
2021-12-17,47632.38,47987.95,47390.43,47789.74,1660.09591
2021-12-18,46133.83,46380.1,45777.45,46314.87,1690.65423
2021-12-19,46834.47,46887.69,46550.0,46664.34,881.73769
2021-12-20,46681.24,46900.0,46220.0,46880.83,1733.03255
2021-12-21,46914.17,47162.27,46754.39,46793.23,1227.99665
2021-12-22,48887.59,48992.5,48630.01,48644.13,1027.36177
2021-12-23,48588.17,48673.13,47920.42,48290.0,2329.67688
2021-12-24,50838.82,50990.0,50644.48,50877.38,1258.57071
2021-12-25,50819.99,51066.32,50600.0,51045.25,744.53471
2021-12-26,50399.67,50561.34,50255.0,50378.41,1605.46199
2021-12-27,50775.48,50974.97,50567.6,50622.87,1018.69342
2021-12-28,50701.44,50704.05,50029.62,50350.23,2914.41578
2021-12-29,47543.74,47851.92,47450.01,47770.12,1052.52366
2021-12-30,46464.66,46844.8,45900.0,46693.1,3078.04395
2021-12-31,47120.88,47500.0,46826.21,47073.98,1084.11426
2022-01-01,46216.93,46731.39,46208.37,46656.13,1503.33095
